DATE,TIME,SECONDS,NANOSECONDS,VELOCITY,U,V,W,BCH4,BRSSI,TCH4,TRSSI,PRESS_MBAR,INLET,TEMPC,CH4,H20,C2H6,R,C2C1,BATTV,POWMV,CURRMA,SOCPER,LAT,LONG,bearing,U_cor,horz_length,adj_theta,totalWind,phi,raw_CH4,distance,odometer
2020-05-10,22:34:47,1589171687,636000000,16.37110443870562,0,0,0,2.02663,0,2.02663,0,239.987,0,31.5681,2.02663,7195.91,7.06089,0.174532,-1.0,12020,12722,748,72,40.5815887451,-105.0888214111,1.6087572898467337,16.37110443870562,16.37110443870562,4.089056968916387,16.37110443870562,1.509788893840713,2.02663,33.52802348296469,147695.38712161907
2020-05-10,22:34:48,1589171688,660000000,16.364553749637306,0,0,0,2.02238,0,2.02238,0,240.012,0,31.5679,2.02238,7187.6,6.8322199999999995,0.20631,-1.0,12020,12722,748,72,40.5815849304,-105.08862304690001,1.5961096385552869,16.364553749637306,16.364553749637306,4.0764855087336835,16.364553749637306,1.5097645333077097,2.02238,33.51460767111557,147728.9017292902
2020-05-10,22:34:49,1589171689,684000000,16.05005695740362,0,0,0,2.02284,0,2.02284,0,240.011,0,31.5672,2.02284,7182.2,6.05311,0.21257600000000001,-1.0,12025,12746,763,72,40.581581115700004,-105.0884246826,1.596605846095282,16.05005695740362,16.05005695740362,4.080698417599812,16.05005695740362,1.5085716858440312,2.02284,32.8705143833966,147761.7722436736
2020-05-10,22:34:50,1589171690,708000000,15.735560500884516,0,0,0,2.0244,0,2.0244,0,239.99599999999998,0,31.5669,2.0244,7181.81,6.14671,0.217575,-1.0,11972,12719,759,72,40.581577300999996,-105.0882339478,1.5971218866782493,15.735560500884516,15.735560500884516,4.085052262251284,15.735560500884516,1.5073313464374463,2.0244,32.22642943648468,147793.99867311007
2020-05-10,22:34:51,1589171691,732000000,15.731475327928004,0,0,0,2.02325,0,2.02325,0,239.987,0,31.5664,2.02325,7172.76,6.48027,0.283503,-1.0,11965,12722,763,72,40.5815734863,-105.0880432129,1.5839603016243946,15.731475327928004,15.731475327928004,4.071941366005629,15.731475327928004,1.5073149099922696,2.02325,32.21806300187236,147826.21673611194
2020-05-10,22:34:52,1589171692,756000000,15.730109999146583,0,0,0,2.01975,0,2.01975,0,239.98,0,31.5654,2.01975,7169.7,5.79061,0.29734,-1.0,11982,12732,775,72,40.5815734863,-105.08785247799999,1.5707941612160905,15.730109999146583,15.730109999146583,4.058792171501652,15.730109999146583,1.507309414779094,2.01975,32.21526305804472,147858.43199917
2020-05-10,22:34:53,1589171693,780000000,16.044712446054444,0,0,0,2.02183,0,2.02183,0,239.99900000000002,0,31.5656,2.02183,7153.63,6.2428,0.309083,-1.0,12011,12737,768,72,40.5815734863,-105.0876617432,1.5707941178987967,16.044712446054444,16.044712446054444,4.05495087150072,16.044712446054444,1.5085510122352057,2.02183,32.85956882490783,147891.2915679949
2020-05-10,22:34:54,1589171694,804000000,16.359317113286796,0,0,0,2.01681,0,2.01681,0,239.99900000000002,0,31.5657,2.01681,7159.03,6.17661,0.28320100000000004,-1.0,12024,12734,766,72,40.5815734863,-105.0874633789,1.5707940745908548,16.359317113286796,16.359317113286796,4.051230887197728,16.359317113286796,1.5097450454607249,2.01681,33.50388303936033,147924.79545103424
2020-05-10,22:34:55,1589171695,828000000,16.044710578790166,0,0,0,2.03001,0,2.03001,0,240.016,0,31.5643,2.03001,7143.93,6.176419999999999,0.27104,-1.0,12008,12734,785,72,40.5815734863,-105.08726501459999,1.5707941178987967,16.044710578790166,16.044710578790166,4.054950893930761,16.044710578790166,1.508551005009867,2.03001,32.85956882610795,147957.65501986034
2020-05-10,22:34:56,1589171696,852000000,16.04471244664044,0,0,0,2.02434,0,2.02434,0,239.993,0,31.5637,2.02434,7137.11,7.196739999999999,0.400679,-1.0,11985,12751,758,72,40.5815734863,-105.08707427979999,1.5707941178987967,16.04471244664044,16.04471244664044,4.054950871493681,16.04471244664044,1.5085510122374732,2.02434,32.85956882610795,147990.51458868643
2020-05-10,22:34:57,1589171697,876000000,16.360624503267584,0,0,0,2.01682,0,2.01682,0,239.99599999999998,0,31.5636,2.01682,7134.73,6.85544,0.291002,-1.0,11985,12751,758,72,40.5815734863,-105.08687591549999,1.5834538824039495,16.360624503267584,16.360624503267584,4.063875477070531,16.360624503267584,1.5097499120029834,2.01682,33.50656057416816,148024.0211492606
2020-05-10,22:34:58,1589171698,900000000,16.36455747962386,0,0,0,2.02821,0,2.02821,0,240.007,0,31.563,2.02821,7131.48,7.134760000000001,0.347435,-1.0,11970,12739,749,72,40.5815696716,-105.08667755129999,1.5961096328256763,16.36455747962386,16.36455747962386,4.076485459606703,16.36455747962386,1.5097645471842158,2.02821,33.5146153101284,148057.53576457073
2020-05-10,22:34:59,1589171699,924000000,16.056745614384926,0,0,0,2.0255,0,2.0255,0,240.02599999999998,0,31.5623,2.0255,7118.3,6.9917300000000004,0.36204899999999995,-1.0,11970,12748,745,72,40.5815658569,-105.08647918700001,1.6095009490222552,16.056745614384926,16.056745614384926,4.093513245862942,16.056745614384926,1.50859753955476,2.0255,32.88421275195026,148090.4199773227
2020-05-10,22:35:00,1589171700,948000000,15.840177160404421,0,0,0,2.02326,0,2.02326,0,240.0,0,31.5615,2.02326,7116.07,6.86482,0.365847,-1.0,11997,13307,761,72,40.5815582275,-105.08628845209999,1.6887458449031962,15.840177160404421,15.840177160404421,4.17538557640585,15.840177160404421,1.5077493882102573,2.02326,32.440680588765474,148122.86065791146
2020-05-10,22:35:01,1589171701,972000000,15.725457271946034,0,0,0,2.0266900000000003,0,2.0266900000000003,0,239.993,0,31.5612,2.0266900000000003,7098.54,6.8682,0.394941,-1.0,12009,13048,715,72,40.5815315247,-105.08609771729999,1.7696641061388412,15.725457271946034,15.725457271946034,4.257719882670221,15.725457271946034,1.5072906812158613,2.0266900000000003,32.20573802263588,148155.0663959341
2020-05-10,22:35:02,1589171702,996000000,15.376792944209338,0,0,0,2.02867,0,2.02867,0,240.00099999999998,0,31.5604,2.02867,7103.54,6.7024,0.372044,-1.0,11963,12740,713,72,40.5815010071,-105.0859146118,1.7605023030006695,15.376792944209338,15.376792944209338,4.252970662094722,15.376792944209338,1.5058547096669324,2.02867,31.49167344551488,148186.5580693796
2020-05-10,22:35:04,1589171704,20000000,15.554043290664941,0,0,0,2.0266900000000003,0,2.0266900000000003,0,240.011,0,31.5598,2.0266900000000003,7097.48,6.609089999999999,0.38964299999999996,-1.0,11956,12731,725,72,40.5814781189,-105.0857315063,1.7043503905348962,15.554043290664941,15.554043290664941,4.194554586322827,15.554043290664941,1.506592725874397,2.0266900000000003,31.85467846392504,148218.4127478435
2020-05-10,22:35:05,1589171705,44000000,15.465538540763461,0,0,0,2.02713,0,2.02713,0,240.007,0,31.56,2.02713,7087.46,6.6675,0.394986,-1.0,12007,12757,737,72,40.581462860100004,-105.08554077149999,1.6512338310693748,15.465538540763461,15.465538540763461,4.142563043150857,15.465538540763461,1.5062263249669672,2.02713,31.673424435890432,148250.0861722794
2020-05-10,22:35:06,1589171706,68000000,15.42804980640904,0,0,0,2.02466,0,2.02466,0,240.012,0,31.5593,2.02466,7085.28,6.97732,0.38306,-1.0,12020,12741,732,72,40.5814552307,-105.08535766600001,1.6110791783752438,15.42804980640904,15.42804980640904,4.102888233495381,15.42804980640904,1.506069863158993,2.02466,31.59664750428587,148281.6828197837
2020-05-10,22:35:07,1589171707,92000000,15.731501739335128,0,0,0,2.02699,0,2.02699,0,240.0,0,31.5586,2.02699,7075.57,6.8026100000000005,0.386146,-1.0,11998,12758,757,72,40.581451416,-105.0851669312,1.5839602810986035,15.731501739335128,15.731501739335128,4.071941017696482,15.731501739335128,1.5073150162842675,2.02699,32.218113341754425,148313.90093312543
2020-05-10,22:35:08,1589171708,116000000,15.73150492820218,0,0,0,2.02473,0,2.02473,0,239.979,0,31.5581,2.02473,7063.18,6.78953,0.393025,-1.0,11998,12758,757,72,40.581451416,-105.08497619629999,1.5839602768756906,15.73150492820218,15.73150492820218,4.071940973897643,15.73150492820218,1.5073150291177533,2.02473,32.21812362323675,148346.11905674866
2020-05-10,22:35:10,1589171710,164000000,16.046079847923018,0,0,0,2.02811,0,2.02811,0,240.00799999999998,0,31.5572,2.02811,7051.39,6.52914,0.35483899999999996,-1.0,11969,12722,785,72,40.5814437866,-105.0843963623,1.5837021058382097,16.046079847923018,16.046079847923018,4.067842435016656,16.046079847923018,1.5085563029173739,2.02811,32.86236926374168,148378.9814260124
2020-05-10,22:35:11,1589171711,188000000,8.179675368830567,0,0,0,2.0296,0,2.0296,0,240.00900000000001,0,31.5561,2.0296,7041.35,6.932510000000001,0.325681,-1.0,11995,12749,776,72,40.5814437866,-105.0843963623,1.5707952007003372,8.179675368830567,8.179675368830567,4.23789236189214,8.179675368830567,1.4491457566056105,2.0296,16.75197400085455,148395.73340001327
2020-05-10,22:35:12,1589171712,212000000,16.360656220596596,0,0,0,2.02335,0,2.02335,0,240.012,0,31.5558,2.02335,7027.93,6.6167300000000004,0.36986199999999997,-1.0,12014,12753,772,72,40.5814437866,-105.084197998,1.5834538578431558,16.360656220596596,16.360656220596596,4.063875083346109,16.360656220596596,1.5097500300558502,2.02335,33.506625531261065,148429.24002554454
2020-05-10,22:35:13,1589171713,236000000,16.3606562194247,0,0,0,2.02798,0,2.02798,0,239.99900000000002,0,31.555,2.02798,7028.29,7.23079,0.345494,-1.0,12025,12739,758,72,40.581439971900004,-105.08399963379999,1.5834538578443735,16.3606562194247,16.3606562194247,4.0638750833609665,16.3606562194247,1.5097500300514883,2.02798,33.50662552886103,148462.7466510734
2020-05-10,22:35:16,1589171716,308000000,16.04607981034383,0,0,0,2.02793,0,2.02793,0,240.00799999999998,0,31.5529,2.02793,7017.86,6.48931,0.304209,-1.0,11979,12763,771,72,40.581439971900004,-105.0832138062,1.5578861314302237,16.04607981034383,16.04607981034383,4.042026461060018,16.04607981034383,1.5085563027719866,2.02793,32.86237301246305,148495.60902408586
2020-05-10,22:35:17,1589171717,332000000,16.044748594569022,0,0,0,2.02535,0,2.02535,0,240.00799999999998,0,31.5527,2.02535,7006.2,7.05535,0.317118,-1.0,11970,13259,775,72,40.581439971900004,-105.0830154419,1.5707941179145362,16.044748594569022,16.044748594569022,4.054950437292376,16.044748594569022,1.5085511521107702,2.02535,32.859642857060585,148528.46866694294
2020-05-10,22:35:18,1589171718,356000000,15.730139564856428,0,0,0,2.02223,0,2.02223,0,240.014,0,31.552,2.02223,7005.85,6.7278199999999995,0.30027,-1.0,11984,12770,742,72,40.581439971900004,-105.08282470700001,1.5707941612204128,15.730139564856428,15.730139564856428,4.058791804522363,15.730139564856428,1.5073095337860478,2.02223,32.215327358971834,148560.68399430191
2020-05-10,22:35:19,1589171719,380000000,15.415536526633877,0,0,0,2.0219099999999997,0,2.0219099999999997,0,239.997,0,31.5511,2.0219099999999997,7002.19,6.339930000000001,0.336735,-1.0,12000,12767,753,72,40.581439971900004,-105.0826339722,1.570794204524538,15.415536526633877,15.415536526633877,4.062763868752208,15.415536526633877,1.506017469437471,2.0219099999999997,31.57102030608911,148592.255014608
2020-05-10,22:35:20,1589171720,404000000,15.100939368269533,0,0,0,2.0260700000000003,0,2.0260700000000003,0,240.00599999999997,0,31.5501,2.0260700000000003,6986.6,7.003539999999999,0.320252,-1.0,12013,12746,758,72,40.581439971900004,-105.0824508667,1.5707942478382015,15.100939368269533,15.100939368269533,4.066876919659491,15.100939368269533,1.5046718250420015,2.0260700000000003,30.926721694812056,148623.18173630282
2020-05-10,22:35:21,1589171721,428000000,15.415538320652653,0,0,0,2.02523,0,2.02523,0,240.018,0,31.5501,2.02523,6982.9,6.7034199999999995,0.322065,-1.0,11974,12785,750,72,40.581439971900004,-105.08226776120001,1.5707942045245378,15.415538320652653,15.415538320652653,4.06276384570984,15.415538320652653,1.5060174769551875,2.02523,31.571020304888993,148654.75275660772
2020-05-10,22:35:22,1589171722,452000000,15.730139565442418,0,0,0,2.02359,0,2.02359,0,239.977,0,31.5494,2.02359,6989.43,6.70953,0.311602,-1.0,11966,12772,744,72,40.581439971900004,-105.0820770264,1.5707941612204128,15.730139565442418,15.730139565442418,4.05879180451509,15.730139565442418,1.5073095337884066,2.02359,32.21532736017194,148686.9680839679
2020-05-10,22:35:23,1589171723,476000000,15.731507618553245,0,0,0,2.02724,0,2.02724,0,240.0,0,31.5489,2.02724,6982.1,6.620760000000001,0.184636,-1.0,12002,12777,772,72,40.581439971900004,-105.0818862915,1.58396027464621,15.731507618553245,15.731507618553245,4.071940938279157,15.731507618553245,1.5073150399449744,2.02724,32.21812913307599,148719.18621310097
2020-05-10,22:35:24,1589171724,500000000,15.731505326077171,0,0,0,2.02874,0,2.02874,0,240.003,0,31.5482,2.02874,6982.1,7.50288,0.189185,-1.0,11998,12758,768,72,40.581436157199995,-105.0816955566,1.5839602780969846,15.731505326077171,15.731505326077171,4.071940970181049,15.731505326077171,1.507315030718987,2.02874,32.21812068740162,148751.40433378838
2020-05-10,22:35:25,1589171725,524000000,15.416929150217031,0,0,0,2.0314900000000002,0,2.0314900000000002,0,239.99400000000003,0,31.5475,2.0314900000000002,6981.58,7.179810000000001,0.08015449999999999,-1.0,12024,12750,775,72,40.581436157199995,-105.08150482180001,1.584228985083409,15.416929150217031,15.416929150217031,4.07618076384041,15.416929150217031,1.506023304609746,2.0314900000000002,31.573872399322877,148782.9782061877
2020-05-10,22:35:26,1589171726,548000000,15.41693327406677,0,0,0,2.0255900000000002,0,2.0255900000000002,0,239.989,0,31.5469,2.0255900000000002,6978.19,7.13916,0.189692,-1.0,12024,12750,775,72,40.5814323425,-105.0813217163,1.5842289814903516,15.41693327406677,15.41693327406677,4.076180707288834,15.41693327406677,1.5060233218873527,2.0255900000000002,31.57388084496754,148814.55208703264
2020-05-10,22:35:27,1589171727,572000000,15.416931823437436,0,0,0,2.02485,0,2.02485,0,240.013,0,31.5464,2.02485,6977.71,7.46552,0.172801,-1.0,12000,12739,778,72,40.5814323425,-105.0811309814,1.5842289843071808,15.416931823437436,15.416931823437436,4.0761807287346565,15.416931823437436,1.5060233158096825,2.02485,31.573874198395544,148846.12596123104
2020-05-10,22:35:28,1589171728,596000000,15.102357686596111,0,0,0,2.0270200000000003,0,2.0270200000000003,0,240.005,0,31.5457,2.0270200000000003,6965.96,7.45105,0.21753899999999998,-1.0,11970,12766,766,72,40.5814285278,-105.08094787600001,1.5845088843569288,15.102357686596111,15.102357686596111,4.080572680277946,15.102357686596111,1.5046780169552156,2.0270200000000003,30.9296264105447,148877.05558764157
2020-05-10,22:35:29,1589171729,620000000,15.100940194978895,0,0,0,2.02848,0,2.02848,0,240.00400000000002,0,31.545,2.02848,6979.53,6.977869999999999,0.207713,-1.0,11980,12720,771,72,40.5814285278,-105.0807647705,1.5707942478385573,15.100940194978895,15.100940194978895,4.066876908656562,15.100940194978895,1.504671828651481,2.02848,30.926726988257418,148907.98231462983
2020-05-10,22:35:30,1589171730,644000000,15.100936071342606,0,0,0,2.03314,0,2.03314,0,240.00900000000001,0,31.5442,2.03314,6973.77,8.22072,0.43358800000000003,-1.0,11980,12705,767,72,40.5814285278,-105.080581665,1.5707942478379897,15.100936071342606,15.100936071342606,4.066876963540526,15.100936071342606,1.5046718106473496,2.03314,30.926718543049894,148938.90903317288
2020-05-10,22:35:31,1589171731,668000000,14.786334699480518,0,0,0,2.03324,0,2.03324,0,239.995,0,31.5441,2.03324,6971.13,7.72647,0.522863,-1.0,12006,12696,759,72,40.5814285278,-105.08039855959998,1.570794291148943,14.786334699480518,14.786334699480518,4.071142399429469,14.786334699480518,1.5032691414280912,2.03324,30.28241137753665,148969.1914445504
2020-05-10,22:35:32,1589171732,692000000,14.787788027161056,0,0,0,2.02998,0,2.02998,0,239.99400000000003,0,31.5433,2.02998,6974.24,7.14098,0.52827,-1.0,12022,12693,761,72,40.5814285278,-105.0802230835,1.5848006862674924,14.787788027161056,14.787788027161056,4.0851287215389185,14.787788027161056,1.5032757577729752,2.02998,30.285391318104676,148999.47683586853
2020-05-10,22:35:33,1589171733,716000000,14.78778390392913,0,0,0,2.0286,0,2.0286,0,239.99400000000003,0,31.5428,2.0286,6971.71,7.938680000000001,0.534553,-1.0,12031,12698,773,72,40.5814247131,-105.08003997799999,1.584800690172836,14.78778390392913,14.78778390392913,4.085128782388373,14.78778390392913,1.5032757390035927,2.0286,30.28538287372529,149029.76221874225
2020-05-10,22:35:34,1589171734,740000000,14.787786468597018,0,0,0,2.07762,0,2.07762,0,240.00099999999998,0,31.5423,2.07762,6971.13,13.6816,0.950666,0.127656,12001,12756,771,72,40.5814247131,-105.079864502,1.5848006892808915,14.787786468597018,14.787786468597018,4.085128746076944,14.787786468597018,1.50327575067823,2.07762,30.285384600482335,149060.04760334274
2020-05-10,22:35:35,1589171735,764000000,14.787788870304341,0,0,0,2.13909,0,2.13909,0,240.02,0,31.5414,2.13909,6971.7,20.3404,0.988851,0.12050599999999999,11979,12750,761,72,40.581420898400005,-105.07968139649999,1.584800685375548,14.787788870304341,14.787788870304341,4.085128709002703,14.787788870304341,1.5032757616110501,2.13909,30.285393044862204,149090.33299638762
2020-05-10,22:35:36,1589171736,788000000,14.786338788223771,0,0,0,2.1612,0,2.1612,0,239.986,0,31.5408,2.1612,6972.61,22.2862,0.9939530000000001,0.116971,11979,12750,761,72,40.581420898400005,-105.07950592040001,1.5707942911497428,14.786338788223771,14.786338788223771,4.071142342952613,14.786338788223771,1.5032691600441097,2.1612,30.28242327662014,149120.61541966425
2020-05-10,22:35:37,1589171737,812000000,15.100939551081803,0,0,0,2.13741,0,2.13741,0,240.016,0,31.5407,2.13741,6967.28,20.31,0.995395,0.11785599999999999,11967,12767,775,72,40.581420898400005,-105.0793228149,1.5707942478382266,15.100939551081803,15.100939551081803,4.066876917226333,15.100939551081803,1.5046718258401748,2.13741,30.926722069211557,149151.54214173346
2020-05-10,22:35:38,1589171738,836000000,14.786336385943041,0,0,0,2.1327,0,2.1327,0,239.97299999999998,0,31.5398,2.1327,6963.8,19.2494,0.996093,0.11747300000000001,11979,12746,764,72,40.581420898400005,-105.07913970950001,1.570794291149175,14.786336385943041,14.786336385943041,4.071142376134654,14.786336385943041,1.503269149106544,2.1327,30.28241483141166,149181.82455656488
2020-05-10,22:35:39,1589171739,860000000,14.158647091920384,0,0,0,2.09585,0,2.09585,0,240.016,0,31.5391,2.09585,6968.15,15.5098,0.9969,0.11760799999999999,11983,13291,760,72,40.581420898400005,-105.0789642334,1.5561655636977776,14.158647091920384,14.158647091920384,4.0655294320704565,14.158647091920384,1.5002851987972572,2.09585,28.996910621532233,149210.8214671864
2020-05-10,22:35:40,1589171740,884000000,14.158647091920384,0,0,0,2.057,0,2.057,0,240.023,0,31.5384,2.057,6963.21,10.7663,0.997173,0.11739000000000001,12021,12820,720,72,40.5814247131,-105.0787963867,1.5561655636977776,14.158647091920384,14.158647091920384,4.0655294320704565,14.158647091920384,1.5002851987972572,2.057,28.996910621532233,149239.81837780794
2020-05-10,22:35:41,1589171741,908000000,14.157129248902418,0,0,0,2.03859,0,2.03859,0,240.002,0,31.5377,2.03859,6964.55,8.65438,0.9972799999999999,0.117184,11972,13141,749,72,40.5814247131,-105.0786209106,1.570794377776184,14.157129248902418,14.157129248902418,4.080180930966069,14.157129248902418,1.500277664050732,2.03859,28.99379870356115,149268.8121765115
2020-05-10,22:35:42,1589171742,932000000,13.842524490222633,0,0,0,2.02608,0,2.02608,0,240.003,0,31.5367,2.02608,6962.71,8.00097,0.996556,0.11671199999999998,11975,13473,752,72,40.5814247131,-105.078453064,1.5707944210801201,13.842524490222633,13.842524490222633,4.084982561191473,13.842524490222633,1.4986804470179667,2.02608,28.34949150250448,149297.161668014
2020-05-10,22:35:43,1589171743,956000000,13.21332239271286,0,0,0,2.02291,0,2.02291,0,240.0,0,31.5364,2.02291,6964.17,6.87396,0.996539,0.11659800000000001,11978,13442,730,72,40.5814247131,-105.07828521729999,1.5707945077062235,13.21332239271286,13.21332239271286,4.095233069688983,13.21332239271286,1.4952591310409378,2.02291,27.060885545598968,149324.2225535596
2020-05-10,22:35:44,1589171744,980000000,12.584117636550499,0,0,0,2.01957,0,2.01957,0,239.99200000000002,0,31.5356,2.01957,6960.18,6.8342600000000004,0.996423,0.11616199999999999,12024,13453,744,72,40.5814247131,-105.0781326294,1.570794594335383,12.584117636550499,12.584117636550499,4.106478724414483,12.584117636550499,1.4914977172498582,2.01957,25.772271143485252,149349.99482470308
2020-05-10,22:35:46,1589171746,4000000,11.640306840432688,0,0,0,2.0179,0,2.0179,0,240.00099999999998,0,31.5351,2.0179,6962.95,7.0748,0.996028,0.11540299999999999,12010,13459,746,72,40.5814247131,-105.0779800415,1.5707947242668037,11.640306840432688,11.640306840432688,4.125644267434942,11.640306840432688,1.4850983493729966,2.0179,23.839349541514434,149373.8341742446
2020-05-10,22:35:47,1589171747,28000000,10.069421882171403,0,0,0,2.01962,0,2.01962,0,240.013,0,31.535,2.01962,6959.39,6.83328,0.9965200000000001,0.114846,12010,13459,746,72,40.5814247131,-105.0778503418,1.5913652812329258,10.069421882171403,10.069421882171403,4.186568618298979,10.069421882171403,1.4718103273806928,2.01962,20.622176994187836,149394.4563512388
2020-05-10,22:35:48,1589171748,52000000,8.496805790212212,0,0,0,2.02201,0,2.02201,0,240.02,0,31.5342,2.02201,6960.55,7.336639999999999,0.996273,0.114527,11962,13462,712,72,40.581420898400005,-105.0777359009,1.595173420709957,8.496805790212212,8.496805790212212,4.24763462146627,8.496805790212212,1.4536439590991876,2.02201,17.401457059083164,149411.85780829788
2020-05-10,22:35:49,1589171749,76000000,6.924363966646681,0,0,0,2.0192099999999997,0,2.0192099999999997,0,239.998,0,31.5336,2.0192099999999997,6960.74,6.96007,0.996092,0.11422,11983,13465,727,72,40.581420898400005,-105.0776443481,1.6007111541906889,6.924363966646681,6.924363966646681,4.3415115325958356,6.924363966646681,1.4273703630148005,2.0192099999999997,14.18109642636137,149426.03890472424
2020-05-10,22:35:50,1589171750,100000000,5.666638696054749,0,0,0,2.0499,0,2.0499,0,239.986,0,31.5331,2.0499,6955.98,10.2326,0.996152,0.113999,12001,12744,727,72,40.581417083699996,-105.0775680542,1.607353899324966,5.666638696054749,5.666638696054749,4.46238008816245,5.666638696054749,1.3961232830325887,2.0499,11.60527660074116,149437.64418132498
2020-05-10,22:35:51,1589171751,124000000,3.4668229585442076,0,0,0,2.0727599999999997,0,2.0727599999999997,0,239.99200000000002,0,31.5326,2.0727599999999997,6951.33,11.9985,0.995914,0.113576,11960,12729,713,72,40.581417083699996,-105.077507019,1.6305739919587179,3.4668229585442076,3.4668229585442076,4.924861211330855,3.4668229585442076,1.289970607707623,2.0727599999999997,7.100053756332978,149444.7442350813
2020-05-10,22:35:52,1589171752,148000000,1.5865886766890862,0,0,0,2.07803,0,2.07803,0,239.989,0,31.5325,2.07803,6947.28,12.9916,0.996064,0.11321500000000001,11978,12676,743,72,40.581413269,-105.0774841309,1.7017119991151373,1.5865886766890862,1.5865886766890862,5.832867940592337,1.5865886766890862,1.0084069590682403,2.07803,3.2493333859220956,149447.99356846724
2020-05-10,22:35:58,1589171758,292000000,2.21194033685854,0,0,0,2.0184900000000003,0,2.0184900000000003,0,240.02,0,31.5304,2.0184900000000003,6971.07,7.15596,0.99587,0.110555,11765,11731,-824,72,40.581413269,-105.0774536133,1.664569206089796,2.21194033685854,2.21194033685854,5.486264086766793,2.21194033685854,1.1462042536080514,2.0184900000000003,4.5300540250523005,149452.5236224923
2020-05-10,22:35:59,1589171759,316000000,9.44036446652045,0,0,0,2.01779,0,2.01779,0,239.99,0,31.5296,2.01779,6967.74,7.4086,0.995424,0.109926,11789,11757,-487,72,40.5814094543,-105.0774002075,1.592736285489076,9.44036446652045,9.44036446652045,4.208259361264339,9.44036446652045,1.4652617651278732,2.01779,19.33386509498498,149471.8574875873
2020-05-10,22:36:00,1589171760,340000000,12.584119042726703,0,0,0,2.02291,0,2.02291,0,239.988,0,31.5291,2.02291,6968.15,6.762639999999999,0.9958610000000001,0.109792,11793,11798,-475,72,40.5814094543,-105.0772247314,1.5707945943357784,12.584119042726703,12.584119042726703,4.106478698036304,12.584119042726703,1.4914977260737532,2.02291,25.772277023621704,149497.6297646109
2020-05-10,22:36:01,1589171761,364000000,10.69850527157305,0,0,0,2.0186599999999997,0,2.0186599999999997,0,239.99900000000002,0,31.5285,2.0186599999999997,6972.05,7.573169999999999,0.9954290000000001,0.109234,11847,11852,63,72,40.5814094543,-105.0770950317,1.5901554811065963,10.69850527157305,10.69850527157305,4.167663572605261,10.69850527157305,1.4775961207412092,2.0186599999999997,21.910539836876353,149519.5403044478
2020-05-10,22:36:02,1589171762,388000000,11.327601602654914,0,0,0,2.02273,0,2.02273,0,239.99200000000002,0,31.5271,2.02273,6979.91,7.59753,0.995766,0.10881700000000001,11881,11885,-18,72,40.5814056396,-105.07696533200001,1.5890800501108278,11.327601602654914,11.327601602654914,4.151009717378613,11.327601602654914,1.4827446515706217,2.02273,23.198926483416543,149542.7392309312
2020-05-10,22:36:03,1589171763,412000000,11.956707016786508,0,0,0,2.02014,0,2.02014,0,240.0,0,31.5268,2.02014,6980.19,7.56405,0.996347,0.108127,11932,11937,431,72,40.5814056396,-105.0768203735,1.5534715845231015,11.956707016786508,11.956707016786508,4.101550300732634,11.956707016786508,1.4873554490258574,2.02014,24.487337133464816,149567.22656806468
2020-05-10,22:36:04,1589171764,436000000,11.327600283948591,0,0,0,2.01784,0,2.01784,0,239.981,0,31.5252,2.01784,6979.83,6.774839999999999,0.996389,0.108144,11982,11992,648,72,40.5814094543,-105.076675415,1.5525094850742944,11.327600283948591,11.327600283948591,4.114439183067542,11.327600283948591,1.4827446413729573,2.01784,23.198926483416543,149590.4254945481
2020-05-10,22:36:05,1589171765,460000000,10.381897974974722,0,0,0,2.02906,0,2.02906,0,240.003,0,31.5249,2.02906,6992.45,7.1933,0.995914,0.10828099999999999,11966,12257,862,72,40.5814094543,-105.0765457153,1.5707948975030446,10.381897974974722,10.381897974974722,4.156915499827124,10.381897974974722,1.4747710629922905,2.02906,21.26212558740771,149611.68762013552
2020-05-10,22:36:06,1589171766,484000000,10.06942535038777,0,0,0,2.02452,0,2.02452,0,239.997,0,31.5232,2.02452,6999.48,7.22605,0.995246,0.107598,11983,12359,652,72,40.5814094543,-105.076423645,1.5913652766279773,10.06942535038777,10.06942535038777,4.186568509433789,10.06942535038777,1.4718103612522122,2.02452,20.622181696357206,149632.30980183187
2020-05-10,22:36:07,1589171767,508000000,9.44035978356142,0,0,0,2.02216,0,2.02216,0,240.00400000000002,0,31.5226,2.02216,7004.8,7.3921600000000005,0.993216,0.107321,11986,12413,743,72,40.5814056396,-105.0763015747,1.5927362938193903,9.44035978356142,9.44035978356142,4.208259532182253,9.44035978356142,1.465261713164532,2.02216,19.33385775504271,149651.6436595869
2020-05-10,22:36:08,1589171768,532000000,8.494278157330951,0,0,0,2.02046,0,2.02046,0,239.99099999999999,0,31.5215,2.02046,7008.32,7.306310000000001,0.991099,0.10423199999999999,11960,12591,757,72,40.5814056396,-105.0761947632,1.570795157388768,8.494278157330951,8.494278157330951,4.223368015261028,8.494278157330951,1.4536094164355065,2.02046,17.39628249249283,149669.0399420794
2020-05-10,22:36:09,1589171769,556000000,7.550473559122411,0,0,0,2.02063,0,2.02063,0,239.983,0,31.5203,2.02063,7022.3,7.5293,0.984649,0.100751,11961,12641,770,72,40.5814056396,-105.0760955811,1.5707952873113646,7.550473559122411,7.550473559122411,4.271226426039854,7.550473559122411,1.439120637196558,2.02063,15.463368783380176,149684.50331086278
