nearest10hz,nearest10hz_x,bearing_north,bearing_east,latitude,longitude,velocity_ms,nearest10hz_y,wind_up,wind_right,windSpeed,timestamp,deviceTimestamp,devTimestamp,nearestMS,nearest10hz_x,aerisTrue,nearest10hz_y,P,T,CH4,H2O,C2H6,R,C1C2,batteryCharge,powerInput,current,SOC,aerisTimestamp,shiftCH4,shiftC2H6,bearing_rad,true_up,true_right,true_cor_right,true_cor_up,true_windspeed,true_wd_from0
1605815727.7,,,,,,,,,,,1605815727.7234972,1605815727.7234972,11/19/2020 13:56:20.388,1605815727.723,1605815727.7,True,1605815727.7,240.03,25.8498,2.033,9199.97,22.4479,-0.304145,-1.0,12312.0,14695.0,203.0,93.0,1605794180.3879998,2.03005,21.7776,,,,,,,
1605815728.6,,,,,,,,,,,1605815728.63907,1605815728.63907,11/19/2020 13:56:21.412,1605815728.639,1605815728.6,True,1605815728.6,240.002,25.8531,2.0354799999999997,9211.33,22.2979,-0.285147,-1.0,12310.0,14701.0,204.0,93.0,1605794181.4120002,2.03992,21.6597,,,,,,,
1605815729.8,,,,,,,,,,,1605815729.763061,1605815729.763061,11/19/2020 13:56:22.539,1605815729.763,1605815729.8,True,1605815729.8,239.985,25.8559,2.03277,9217.63,21.9094,-0.21647600000000003,-1.0,12306.0,14723.0,201.0,93.0,1605794182.539,2.03379,21.8474,,,,,,,
1605815730.8,,,,,,,,,,,1605815730.7972438,1605815730.795248,11/19/2020 13:56:23.563,1605815730.797,1605815730.8,True,1605815730.8,239.99,25.8599,2.03603,9236.85,21.5997,-0.250382,-1.0,12307.0,14729.0,203.0,93.0,1605794183.563,2.0369599999999997,20.7297,,,,,,,
1605815731.8,,,,,,,,,,,1605815731.81951,1605815731.818512,11/19/2020 13:56:24.587,1605815731.82,1605815731.8,True,1605815731.8,240.005,25.8626,2.03005,9263.31,21.7776,-0.150817,-1.0,12309.0,14735.0,204.0,93.0,1605794184.5870001,2.03115,20.9283,,,,,,,
1605815732.8,,,,,,,,,,,1605815732.8477552,1605815732.8477552,11/19/2020 13:56:25.611,1605815732.848,1605815732.8,True,1605815732.8,239.988,25.8664,2.03992,9280.77,21.6597,-0.187886,-1.0,12309.0,14735.0,204.0,93.0,1605794185.611,2.0371200000000003,21.0804,,,,,,,
1605815733.9,,,,,,,,,,,1605815733.8702948,1605815733.8702948,11/19/2020 13:56:26.635,1605815733.87,1605815733.9,True,1605815733.9,240.028,25.87,2.03379,9277.24,21.8474,-0.16318,-1.0,12312.0,14725.0,204.0,93.0,1605794186.635,2.04052,21.0058,,,,,,,
1605815734.9,,,,,,,,,,,1605815734.899281,1605815734.899281,11/19/2020 13:56:27.659,1605815734.899,1605815734.9,True,1605815734.9,240.00400000000002,25.8729,2.0369599999999997,9254.69,20.7297,-0.1625,-1.0,12313.0,14715.0,204.0,93.0,1605794187.659,2.03682,20.8929,,,,,,,
1605815736.0,,,,,,,,,,,1605815735.952461,1605815735.951503,11/19/2020 13:56:28.683,1605815735.952,1605815736.0,True,1605815736.0,240.024,25.8754,2.03115,9210.22,20.9283,-0.0561961,-1.0,12316.0,14718.0,206.0,93.0,1605794188.6829998,2.03393,20.6661,,,,,,,
1605815737.0,,,,,,,,,,,1605815736.960001,1605815736.960001,11/19/2020 13:56:29.707,1605815736.96,1605815737.0,True,1605815737.0,240.002,25.8784,2.0371200000000003,9213.45,21.0804,-0.140249,-1.0,12315.0,14703.0,203.0,93.0,1605794189.707,2.0363700000000002,20.691,,,,,,,
1605815738.0,,,,,,,,,,,1605815737.982038,1605815737.982038,11/19/2020 13:56:30.731,1605815737.982,1605815738.0,True,1605815738.0,239.997,25.8823,2.04052,9222.1,21.0058,-0.262181,-1.0,12312.0,14694.0,201.0,93.0,1605794190.731,2.04009,20.4035,,,,,,,
1605815739.0,,,,,,,,,,,1605815738.986393,1605815738.986393,11/19/2020 13:56:31.755,1605815738.986,1605815739.0,True,1605815739.0,239.977,25.8855,2.03682,9253.13,20.8929,-0.27255100000000004,-1.0,12308.0,14711.0,201.0,93.0,1605794191.755,2.03282,20.5387,,,,,,,
1605815740.0,,,,,,,,,,,1605815740.014631,1605815740.014631,11/19/2020 13:56:32.779,1605815740.015,1605815740.0,True,1605815740.0,239.984,25.8886,2.03393,9267.05,20.6661,-0.26534800000000003,-1.0,12309.0,14726.0,204.0,93.0,1605794192.779,2.03306,20.4322,,,,,,,
1605815741.0,,,,,,,,,,,1605815741.0321028,1605815741.0321028,11/19/2020 13:56:33.803,1605815741.032,1605815741.0,True,1605815741.0,239.977,25.8916,2.0363700000000002,9277.64,20.691,-0.18406,-1.0,12307.0,14720.0,204.0,93.0,1605794193.803,2.03425,19.7173,,,,,,,
1605815742.1,,,,,,,,,,,1605815742.0581212,1605815742.0581212,11/19/2020 13:56:34.827,1605815742.058,1605815742.1,True,1605815742.1,239.988,25.8955,2.04009,9281.14,20.4035,-0.215602,-1.0,12307.0,14720.0,204.0,93.0,1605794194.8270001,2.04093,19.1522,,,,,,,
1605815743.1,,,,,,,,,,,1605815743.08737,1605815743.086373,11/19/2020 13:56:35.851,1605815743.087,1605815743.1,True,1605815743.1,240.003,25.8979,2.03282,9281.82,20.5387,-0.223429,-1.0,12309.0,14736.0,203.0,93.0,1605794195.851,2.0314200000000002,20.1233,,,,,,,
1605815744.1,,,,,,,,,,,1605815744.112779,1605815744.112779,11/19/2020 13:56:36.875,1605815744.113,1605815744.1,True,1605815744.1,240.0,25.9018,2.03306,9284.26,20.4322,-0.21053400000000003,-1.0,12313.0,14724.0,205.0,93.0,1605794196.875,2.0382700000000002,20.2934,,,,,,,
1605815745.1,,,,,,,,,,,1605815745.1418939,1605815745.141043,11/19/2020 13:56:37.899,1605815745.142,1605815745.1,True,1605815745.1,240.015,25.9046,2.03425,9284.41,19.7173,-0.0769436,-1.0,12315.0,14703.0,204.0,93.0,1605794197.899,2.03818,19.4148,,,,,,,
1605815746.2,,,,,,,,,,,1605815746.165317,1605815746.165317,11/19/2020 13:56:38.923,1605815746.165,1605815746.2,True,1605815746.2,240.003,25.9076,2.04093,9255.84,19.1522,-0.236026,-1.0,12315.0,14703.0,206.0,93.0,1605794198.9229999,2.03557,19.2343,,,,,,,
1605815747.2,,,,,,,,,,,1605815747.173444,1605815747.173444,11/19/2020 13:56:39.947,1605815747.173,1605815747.2,True,1605815747.2,239.99400000000003,25.9112,2.0314200000000002,9233.47,20.1233,-0.201593,-1.0,12313.0,14688.0,205.0,93.0,1605794199.947,2.0315,18.7972,,,,,,,
1605815748.2,,,,,,,,,,,1605815748.19775,1605815748.19775,11/19/2020 13:56:40.971,1605815748.198,1605815748.2,True,1605815748.2,240.00400000000002,25.914,2.0382700000000002,9216.06,20.2934,-0.229861,-1.0,12311.0,14713.0,200.0,93.0,1605794200.971,2.03865,18.2259,,,,,,,
1605815749.2,,,,,,,,,,,1605815749.22999,1605815749.22999,11/19/2020 13:56:41.995,1605815749.23,1605815749.2,True,1605815749.2,239.99099999999999,25.9173,2.03818,9227.74,19.4148,-0.317573,-1.0,12309.0,14705.0,202.0,93.0,1605794201.995,2.03672,19.1732,,,,,,,
1605815750.3,,,,,,,,,,,1605815750.255334,1605815750.2543359,11/19/2020 13:56:43.019,1605815750.255,1605815750.3,True,1605815750.3,240.02200000000002,25.9206,2.03557,9220.06,19.2343,-0.450795,-1.0,12310.0,14719.0,205.0,93.0,1605794203.019,2.03633,18.0719,,,,,,,
1605815751.3,,,,,,,,,,,1605815751.272615,1605815751.272615,11/19/2020 13:56:44.043,1605815751.273,1605815751.3,True,1605815751.3,239.99400000000003,25.9247,2.0315,9218.95,18.7972,-0.410742,-1.0,12309.0,14734.0,205.0,93.0,1605794204.043,2.03554,17.7016,,,,,,,
1605815752.3,,,,,,,,,,,1605815752.298028,1605815752.298028,11/19/2020 13:56:45.067,1605815752.298,1605815752.3,True,1605815752.3,239.98,25.9273,2.03865,9206.83,18.2259,-0.4177,-1.0,12309.0,14734.0,205.0,93.0,1605794205.0670002,2.03879,18.055999999999997,,,,,,,
1605815753.4,,,,,,,,,,,1605815753.408303,1605815753.408303,11/19/2020 13:56:46.091,1605815753.408,1605815753.4,True,1605815753.4,239.989,25.9305,2.03672,9207.1,19.1732,-0.395206,-1.0,12315.0,14718.0,204.0,93.0,1605794206.091,2.03838,18.1691,,,,,,,
1605815754.3,,,,,,,,,,,1605815754.34987,1605815754.34987,11/19/2020 13:56:47.115,1605815754.35,1605815754.3,True,1605815754.3,239.99200000000002,25.9339,2.03633,9194.42,18.0719,-0.334491,-1.0,12317.0,14706.0,205.0,93.0,1605794207.115,2.03935,18.3264,,,,,,,
1605815755.4,,,,,,,,,,,1605815755.370185,1605815755.370185,11/19/2020 13:56:48.139,1605815755.37,1605815755.4,True,1605815755.4,239.993,25.9365,2.03554,9196.97,17.7016,-0.317128,-1.0,12315.0,14711.0,203.0,93.0,1605794208.139,2.03573,18.2098,,,,,,,
1605815756.4,,,,,,,,,,,1605815756.415339,1605815756.415339,11/19/2020 13:56:49.163,1605815756.415,1605815756.4,True,1605815756.4,240.028,25.9408,2.03879,9207.03,18.055999999999997,-0.271351,-1.0,12312.0,14696.0,206.0,93.0,1605794209.1629999,2.03999,18.1562,,,,,,,
1605815757.4,,,,,,,,,,,1605815757.429679,1605815757.428684,11/19/2020 13:56:50.187,1605815757.43,1605815757.4,True,1605815757.4,240.019,25.9441,2.03838,9202.37,18.1691,-0.294185,-1.0,12313.0,14695.0,204.0,93.0,1605794210.187,2.0384,17.8284,,,,,,,
1605815758.4,,,,,,,,,,,1605815758.447925,1605815758.446955,11/19/2020 13:56:51.211,1605815758.448,1605815758.4,True,1605815758.4,240.017,25.9472,2.03935,9213.28,18.3264,-0.294494,-1.0,12312.0,14708.0,203.0,93.0,1605794211.211,2.03987,17.7395,,,,,,,
1605815759.5,,,,,,,,,,,1605815759.465227,1605815759.465227,11/19/2020 13:56:52.235,1605815759.465,1605815759.5,True,1605815759.5,240.016,25.9501,2.03573,9232.56,18.2098,-0.28441900000000003,-1.0,12310.0,14714.0,205.0,93.0,1605794212.235,2.0393,17.5794,,,,,,,
1605815760.6,,,,,,,,,,,1605815760.604193,1605815760.603169,11/19/2020 13:56:53.361,1605815760.604,1605815760.6,True,1605815760.6,239.995,25.9536,2.03999,9236.65,18.1562,-0.284466,-1.0,12316.0,14741.0,206.0,93.0,1605794213.361,2.04535,17.8623,,,,,,,
1605815761.6,,,,,,,,,,,1605815761.621423,1605815761.62042,11/19/2020 13:56:54.385,1605815761.621,1605815761.6,True,1605815761.6,239.96900000000002,25.9574,2.0384,9264.34,17.8284,-0.311283,-1.0,12316.0,14741.0,206.0,93.0,1605794214.385,2.04352,17.6103,,,,,,,
1605815762.6,,,,,,,,,,,1605815762.64573,1605815762.64573,11/19/2020 13:56:55.409,1605815762.646,1605815762.6,True,1605815762.6,239.997,25.9601,2.03987,9305.62,17.7395,-0.265305,-1.0,12313.0,14729.0,206.0,93.0,1605794215.409,2.04199,17.5991,,,,,,,
1605815763.7,,,,,,,,,,,1605815763.716816,1605815763.716816,11/19/2020 13:56:56.433,1605815763.717,1605815763.7,True,1605815763.7,239.99,25.964000000000002,2.0393,9298.27,17.5794,-0.38260500000000003,-1.0,12317.0,14714.0,206.0,93.0,1605794216.4329998,2.04127,17.0627,,,,,,,
1605815764.7,,,,,,,,,,,1605815764.681333,1605815764.681333,11/19/2020 13:56:57.457,1605815764.681,1605815764.7,True,1605815764.7,239.99200000000002,25.9671,2.04535,9265.38,17.8623,-0.400131,-1.0,12318.0,14716.0,205.0,93.0,1605794217.457,2.03767,16.9454,,,,,,,
1605815765.7,,,,,,,,,,,1605815765.7134821,1605815765.7134821,11/19/2020 13:56:58.481,1605815765.713,1605815765.7,True,1605815765.7,239.99400000000003,25.9707,2.04352,9261.07,17.6103,-0.455624,-1.0,12318.0,14695.0,204.0,93.0,1605794218.481,2.0401,17.289,,,,,,,
1605815766.7,,,,,,,,,,,1605815766.731758,1605815766.731758,11/19/2020 13:56:59.505,1605815766.732,1605815766.7,True,1605815766.7,240.01,25.973000000000003,2.04199,9251.52,17.5991,-0.43797299999999995,-1.0,12312.0,14695.0,205.0,93.0,1605794219.505,2.04379,17.4387,,,,,,,
1605815767.8,,,,,,,,,,,1605815767.762001,1605815767.762001,11/19/2020 13:57:00.529,1605815767.762,1605815767.8,True,1605815767.8,240.0,25.9765,2.04127,9255.61,17.0627,-0.47993100000000005,-1.0,12309.0,14719.0,202.0,93.0,1605794220.529,2.04412,17.2028,,,,,,,
1605815768.8,,,,,,,,,,,1605815768.7853081,1605815768.7853081,11/19/2020 13:57:01.553,1605815768.785,1605815768.8,True,1605815768.8,239.987,25.9798,2.03767,9252.74,16.9454,-0.538787,-1.0,12310.0,14725.0,201.0,93.0,1605794221.553,2.03641,16.9545,,,,,,,
1605815769.8,,,,,,,,,,,1605815769.803542,1605815769.802541,11/19/2020 13:57:02.577,1605815769.804,1605815769.8,True,1605815769.8,240.016,25.983,2.0401,9257.78,17.289,-0.563755,-1.0,12312.0,14722.0,204.0,93.0,1605794222.5770001,2.03757,16.4261,,,,,,,
1605815770.8,,,,,,,,,,,1605815770.829014,1605815770.829014,11/19/2020 13:57:03.601,1605815770.829,1605815770.8,True,1605815770.8,239.979,25.9855,2.04379,9286.46,17.4387,-0.558587,-1.0,12318.0,14739.0,205.0,93.0,1605794223.601,2.04121,17.3106,,,,,,,
1605815771.9,,,,,,,,,,,1605815771.854101,1605815771.853256,11/19/2020 13:57:04.625,1605815771.854,1605815771.9,True,1605815771.9,239.983,25.9889,2.04412,9289.82,17.2028,-0.589605,-1.0,12318.0,14739.0,205.0,93.0,1605794224.625,2.03867,17.432000000000002,,,,,,,
1605815772.9,,,,,,,,,,,1605815772.882318,1605815772.8813212,11/19/2020 13:57:05.649,1605815772.882,1605815772.9,True,1605815772.9,239.99400000000003,25.9921,2.03641,9304.41,16.9545,-0.611617,-1.0,12315.0,14732.0,206.0,93.0,1605794225.649,2.04563,17.8067,,,,,,,
1605815773.9,,,,,,,,,,,1605815773.905577,1605815773.904808,11/19/2020 13:57:06.673,1605815773.906,1605815773.9,True,1605815773.9,240.02700000000002,25.9956,2.03757,9314.24,16.4261,-0.522259,-1.0,12318.0,14709.0,206.0,93.0,1605794226.6729999,2.04212,16.811,,,,,,,
1605815774.9,,,,,,,,,,,1605815774.924842,1605815774.924842,11/19/2020 13:57:07.697,1605815774.925,1605815774.9,True,1605815774.9,239.99599999999998,25.9985,2.04121,9295.19,17.3106,-0.47553500000000004,-1.0,12317.0,14692.0,205.0,93.0,1605794227.697,2.0436,16.5407,,,,,,,
1605815775.9,,,,,,,,,,,1605815775.9481711,1605815775.9481711,11/19/2020 13:57:08.721,1605815775.948,1605815775.9,True,1605815775.9,240.00900000000001,26.0019,2.03867,9263.94,17.432000000000002,-0.42840100000000003,-1.0,12309.0,14704.0,201.0,93.0,1605794228.721,2.04908,16.3606,,,,,,,
1605815777.0,,,,,,,,,,,1605815776.985337,1605815776.985337,11/19/2020 13:57:09.745,1605815776.985,1605815777.0,True,1605815777.0,240.00099999999998,26.005,2.04563,9241.92,17.8067,-0.45333599999999996,-1.0,12309.0,14723.0,201.0,93.0,1605794229.745,2.04414,16.1162,,,,,,,
1605815778.0,,,,,,,,,,,1605815777.996634,1605815777.995846,11/19/2020 13:57:10.769,1605815777.997,1605815778.0,True,1605815778.0,239.97799999999998,26.0081,2.04212,9229.24,16.811,-0.35828899999999997,-1.0,12309.0,14731.0,201.0,93.0,1605794230.769,2.0428900000000003,16.2896,,,,,,,
1605815779.0,,,,,,,,,,,1605815779.021907,1605815779.0209029,11/19/2020 13:57:11.793,1605815779.022,1605815779.0,True,1605815779.0,240.00400000000002,26.0112,2.0436,9220.79,16.5407,-0.429227,-1.0,12311.0,14731.0,201.0,93.0,1605794231.793,2.04431,15.9833,,,,,,,
1605815780.0,,,,,,,,,,,1605815780.049142,1605815780.049142,11/19/2020 13:57:12.817,1605815780.049,1605815780.0,True,1605815780.0,240.005,26.0148,2.04908,9210.48,16.3606,-0.5234489999999999,-1.0,12314.0,14739.0,203.0,93.0,1605794232.8170002,2.0411799999999998,15.8988,,,,,,,
1605815781.1,,,,,,,,,,,1605815781.071415,1605815781.070668,11/19/2020 13:57:13.841,1605815781.071,1605815781.1,True,1605815781.1,240.01,26.018,2.04414,9189.7,16.1162,-0.518623,-1.0,12314.0,14739.0,203.0,93.0,1605794233.841,2.04609,15.0241,,,,,,,
1605815782.1,,,,,,,,,,,1605815782.117674,1605815782.116875,11/19/2020 13:57:14.865,1605815782.118,1605815782.1,True,1605815782.1,239.985,26.0211,2.0428900000000003,9183.99,16.2896,-0.456871,-1.0,12318.0,14706.0,204.0,93.0,1605794234.865,2.04494,15.5938,,,,,,,
1605815783.1,,,,,,,,,,,1605815783.148861,1605815783.148861,11/19/2020 13:57:15.889,1605815783.149,1605815783.1,True,1605815783.1,239.99900000000002,26.0244,2.04431,9188.35,15.9833,-0.480433,-1.0,12317.0,14695.0,202.0,93.0,1605794235.889,2.0420599999999998,15.2713,,,,,,,
1605815784.2,,,,,,,,,,,1605815784.15523,1605815784.15523,11/19/2020 13:57:16.913,1605815784.155,1605815784.2,True,1605815784.2,240.007,26.0281,2.0411799999999998,9185.27,15.8988,-0.412487,-1.0,12315.0,14702.0,200.0,93.0,1605794236.9129999,2.0392,15.5027,,,,,,,
1605815785.2,,,,,,,,,,,1605815785.1734462,1605815785.172502,11/19/2020 13:57:17.937,1605815785.173,1605815785.2,True,1605815785.2,240.007,26.0311,2.04609,9190.99,15.0241,-0.455153,-1.0,12310.0,14710.0,201.0,93.0,1605794237.937,2.04449,15.7047,,,,,,,
1605815786.2,,,,,,,,,,,1605815786.209667,1605815786.20869,11/19/2020 13:57:18.961,1605815786.21,1605815786.2,True,1605815786.2,239.986,26.0344,2.04494,9177.44,15.5938,-0.47671199999999997,-1.0,12309.0,14717.0,203.0,93.0,1605794238.961,2.04547,15.045,,,,,,,
1605815787.2,,,,,,,,,,,1605815787.228002,1605815787.228002,11/19/2020 13:57:19.985,1605815787.228,1605815787.2,True,1605815787.2,239.99599999999998,26.0381,2.0420599999999998,9183.99,15.2713,-0.43671499999999996,-1.0,12311.0,14738.0,206.0,93.0,1605794239.985,2.041,14.9595,,,,,,,
1605815788.2,,,,,,,,,,,1605815788.23626,1605815788.235515,11/19/2020 13:57:21.009,1605815788.236,1605815788.2,True,1605815788.2,239.975,26.0415,2.0392,9182.58,15.5027,-0.34410300000000005,-1.0,12312.0,14729.0,204.0,93.0,1605794241.0089998,2.04402,15.0705,,,,,,,
1605815789.3,,,,,,,,,,,1605815789.2645211,1605815789.2645211,11/19/2020 13:57:22.033,1605815789.265,1605815789.3,True,1605815789.3,239.99099999999999,26.0446,2.04449,9191.63,15.7047,-0.345848,-1.0,12316.0,14724.0,201.0,93.0,1605794242.033,2.04656,14.5915,,,,,,,
1605815790.3,,,,,,,,,,,1605815790.291761,1605815790.290759,11/19/2020 13:57:23.057,1605815790.292,1605815790.3,True,1605815790.3,240.00799999999998,26.0478,2.04547,9192.85,15.045,-0.321517,-1.0,12318.0,14720.0,205.0,93.0,1605794243.0570002,2.04882,14.3134,,,,,,,
1605815791.4,,,,,,,,,,,1605815791.4148018,1605815791.4140038,11/19/2020 13:57:24.184,1605815791.415,1605815791.4,True,1605815791.4,239.97799999999998,26.0514,2.041,9208.51,14.9595,-0.254432,-1.0,12313.0,14687.0,202.0,93.0,1605794244.184,2.05005,15.0521,,,,,,,
1605815792.4,,,,,,,,,,,1605815792.449004,1605815792.44821,11/19/2020 13:57:25.208,1605815792.449,1605815792.4,True,1605815792.4,240.02900000000002,26.0541,2.04402,9211.41,15.0705,-0.230398,-1.0,12315.0,14697.0,202.0,93.0,1605794245.208,2.04474,14.4177,,,,,,,
1605815793.5,,,,,,,,,,,1605815793.464282,1605815793.464282,11/19/2020 13:57:26.232,1605815793.464,1605815793.5,True,1605815793.5,240.02599999999998,26.0573,2.04656,9183.68,14.5915,-0.270276,-1.0,12312.0,14705.0,202.0,93.0,1605794246.232,2.0396799999999997,14.1556,,,,,,,
1605815794.5,,,,,,,,,,,1605815794.49253,1605815794.49253,11/19/2020 13:57:27.256,1605815794.493,1605815794.5,True,1605815794.5,240.03599999999997,26.0608,2.04882,9179.12,14.3134,-0.335808,-1.0,12309.0,14725.0,202.0,93.0,1605794247.256,2.03861,13.6984,,,,,,,
1605815795.5,,,,,,,,,,,1605815795.5288,1605815795.527993,11/19/2020 13:57:28.280,1605815795.529,1605815795.5,True,1605815795.5,240.005,26.0638,2.05005,9206.13,15.0521,-0.441594,-1.0,12307.0,14726.0,201.0,93.0,1605794248.28,2.04103,14.9681,,,,,,,
1605815796.5,,,,,,,,,,,1605815796.540056,1605815796.5393019,11/19/2020 13:57:29.304,1605815796.54,1605815796.5,True,1605815796.5,239.96,26.066999999999997,2.04474,9225.68,14.4177,-0.466821,-1.0,12316.0,14726.0,204.0,93.0,1605794249.304,2.04573,14.1561,,,,,,,
1605815797.6,,,,,,,,,,,1605815797.565349,1605815797.56457,11/19/2020 13:57:30.328,1605815797.565,1605815797.6,True,1605815797.6,239.99099999999999,26.0703,2.0396799999999997,9219.14,14.1556,-0.37314400000000003,-1.0,12315.0,14730.0,204.0,93.0,1605794250.3279998,2.04585,14.2541,,,,,,,
1605815798.6,,,,,,,,,,,1605815798.588613,1605815798.587751,11/19/2020 13:57:31.352,1605815798.589,1605815798.6,True,1605815798.6,240.00400000000002,26.073,2.03861,9215.95,13.6984,-0.24191,-1.0,12317.0,14693.0,204.0,93.0,1605794251.3520002,2.05023,14.106,,,,,,,
1605815799.6,,,,,,,,,,,1605815799.612888,1605815799.612067,11/19/2020 13:57:32.376,1605815799.613,1605815799.6,True,1605815799.6,239.977,26.0765,2.04103,9239.71,14.9681,-0.183801,-1.0,12317.0,14693.0,204.0,93.0,1605794252.3760002,2.04488,13.5818,,,,,,,
1605815800.6,,,,,,,,,,,1605815800.629167,1605815800.628324,11/19/2020 13:57:33.400,1605815800.629,1605815800.6,True,1605815800.6,240.00599999999997,26.0798,2.04573,9254.35,14.1561,-0.180342,-1.0,12315.0,14703.0,201.0,93.0,1605794253.4,2.04604,13.6846,,,,,,,
1605815801.7,,,,,,,,,,,1605815801.660407,1605815801.660407,11/19/2020 13:57:34.424,1605815801.66,1605815801.7,True,1605815801.7,239.983,26.0824,2.04585,9268.52,14.2541,-0.222983,-1.0,12311.0,14703.0,202.0,93.0,1605794254.424,2.04357,13.0272,,,,,,,
1605815802.7,,,,,,,,,,,1605815802.6816869,1605815802.680929,11/19/2020 13:57:35.448,1605815802.682,1605815802.7,True,1605815802.7,240.01,26.0855,2.05023,9271.9,14.106,-0.306757,-1.0,12311.0,14713.0,202.0,93.0,1605794255.448,2.04725,12.9797,,,,,,,
1605815803.7,,,,,,,,,,,1605815803.7079382,1605815803.707135,11/19/2020 13:57:36.472,1605815803.708,1605815803.7,True,1605815803.7,240.0,26.0891,2.04488,9255.0,13.5818,-0.24698299999999998,-1.0,12309.0,14725.0,200.0,93.0,1605794256.4720001,2.0501099999999997,13.7424,,,,,,,
1605815804.7,,,,,,,,,,,1605815804.7480972,1605815804.7480972,11/19/2020 13:57:37.496,1605815804.748,1605815804.7,True,1605815804.7,239.984,26.0915,2.04604,9231.8,13.6846,-0.225929,-1.0,12309.0,14733.0,203.0,93.0,1605794257.496,2.04564,12.7139,,,,,,,
1605815805.7,,,,,,,,,,,1605815805.748504,1605815805.747428,11/19/2020 13:57:38.520,1605815805.749,1605815805.7,True,1605815805.7,240.023,26.0949,2.04357,9225.45,13.0272,-0.159156,-1.0,12314.0,14727.0,203.0,93.0,1605794258.52,2.04695,12.7971,,,,,,,
1605815806.8,,,,,,,,,,,1605815806.787646,1605815806.787646,11/19/2020 13:57:39.544,1605815806.788,1605815806.8,True,1605815806.8,239.968,26.0989,2.04725,9224.45,12.9797,-0.09993760000000002,-1.0,12319.0,14712.0,203.0,93.0,1605794259.544,2.04778,12.8661,,,,,,,
1605815807.8,,,,,,,,,,,1605815807.803975,1605815807.800943,11/19/2020 13:57:40.568,1605815807.804,1605815807.8,True,1605815807.8,240.00599999999997,26.1017,2.0501099999999997,9209.15,13.7424,-0.207554,-1.0,12318.0,14695.0,202.0,93.0,1605794260.5679998,2.0550200000000003,13.0319,,,,,,,
1605815808.8,,,,,,,,,,,1605815808.824207,1605815808.823205,11/19/2020 13:57:41.592,1605815808.824,1605815808.8,True,1605815808.8,239.985,26.1043,2.04564,9202.43,12.7139,-0.177312,-1.0,12316.0,14696.0,201.0,93.0,1605794261.592,2.04645,13.1632,,,,,,,
1605815809.8,,,,,,,,,,,1605815809.848468,1605815809.847724,11/19/2020 13:57:42.616,1605815809.848,1605815809.8,True,1605815809.8,240.013,26.1084,2.04695,9202.35,12.7971,-0.196193,-1.0,12316.0,14696.0,201.0,93.0,1605794262.6160002,2.05137,12.1748,,,,,,,
1605815810.9,,,,,,,,,,,1605815810.882697,1605815810.882697,11/19/2020 13:57:43.640,1605815810.883,1605815810.9,True,1605815810.9,239.995,26.1117,2.04778,9212.72,12.8661,-0.33355100000000004,-1.0,12314.0,14706.0,200.0,93.0,1605794263.64,2.05179,12.0201,,,,,,,
1605815811.9,,,,,,,,,,,1605815811.892057,1605815811.891008,11/19/2020 13:57:44.664,1605815811.892,1605815811.9,True,1605815811.9,239.99599999999998,26.1146,2.0550200000000003,9225.97,13.0319,-0.40829,-1.0,12309.0,14719.0,200.0,93.0,1605794264.664,2.05135,12.3168,,,,,,,
1605815812.9,,,,,,,,,,,1605815812.924288,1605815812.923302,11/19/2020 13:57:45.688,1605815812.924,1605815812.9,True,1605815812.9,240.00900000000001,26.1182,2.04645,9213.86,13.1632,-0.397923,-1.0,12308.0,14717.0,203.0,93.0,1605794265.688,2.05056,12.6258,,,,,,,
1605815813.9,,,,,,,,,,,1605815813.9487429,1605815813.9487429,11/19/2020 13:57:46.712,1605815813.949,1605815813.9,True,1605815813.9,240.003,26.1215,2.05137,9224.49,12.1748,-0.46671599999999996,-1.0,12312.0,14722.0,207.0,93.0,1605794266.7120001,2.05705,13.0886,,,,,,,
1605815815.0,,,,,,,,,,,1605815814.9787948,1605815814.9777482,11/19/2020 13:57:47.736,1605815814.979,1605815815.0,True,1605815815.0,240.007,26.1252,2.05179,9227.94,12.0201,-0.489734,-1.0,12316.0,14719.0,204.0,93.0,1605794267.736,2.0500700000000003,12.4043,,,,,,,
1605815816.0,,,,,,,,,,,1605815815.992102,1605815815.991038,11/19/2020 13:57:48.760,1605815815.992,1605815816.0,True,1605815816.0,239.984,26.1279,2.05135,9234.39,12.3168,-0.535663,-1.0,12315.0,14704.0,205.0,93.0,1605794268.76,2.04601,12.1765,,,,,,,
1605815817.0,,,,,,,,,,,1605815817.010308,1605815817.010308,11/19/2020 13:57:49.784,1605815817.01,1605815817.0,True,1605815817.0,240.015,26.1317,2.05056,9240.68,12.6258,-0.5645600000000001,-1.0,12315.0,14699.0,205.0,93.0,1605794269.784,2.0546599999999997,11.745,,,,,,,
1605815818.1,,,,,,,,,,,1605815818.050584,1605815818.050584,11/19/2020 13:57:50.808,1605815818.051,1605815818.1,True,1605815818.1,239.99599999999998,26.1344,2.05705,9242.35,13.0886,-0.540609,-1.0,12312.0,14709.0,202.0,93.0,1605794270.8079998,2.0514799999999997,12.1244,,,,,,,
1605815819.1,,,,,,,,,,,1605815819.063876,1605815819.063026,11/19/2020 13:57:51.832,1605815819.064,1605815819.1,True,1605815819.1,239.982,26.1375,2.0500700000000003,9256.78,12.4043,-0.503288,-1.0,12309.0,14712.0,200.0,93.0,1605794271.832,2.05078,11.8694,,,,,,,
