nearest10hz,timestamp,deviceTimestamp,devTimestamp,P,T,CH4,H2O,C2H6,R,C1C2,batteryCharge,powerInput,current,SOC,aerisTimestamp,nearestMS,nearest10hz,shiftCH4,shiftC2H6
1605816770.2,1605816770.157506,1605816770.156507,11/19/2020 14:13:42.923,239.972,29.1581,2.0478400000000003,9404.7,18.1039,0.31649299999999997,-1.0,12311,14691,175.0,94.0,1605795222.9229999,1605816770.158,1605816770.2,2.04622,16.9658
1605816771.2,1605816771.194778,1605816771.19401,11/19/2020 14:13:43.947,239.985,29.1608,2.0438400000000003,9387.88,17.8674,0.32345799999999997,-1.0,12315,14714,177.0,94.0,1605795223.947,1605816771.195,1605816771.2,2.04542,17.0551
1605816772.2,1605816772.216994,1605816772.215998,11/19/2020 14:13:44.971,239.98,29.1637,2.0543099999999996,9381.64,16.6601,0.0402916,-1.0,12318,14719,179.0,94.0,1605795224.971,1605816772.217,1605816772.2,2.04105,17.0987
1605816773.2,1605816773.238276,1605816773.237322,11/19/2020 14:13:45.995,239.982,29.1663,2.04454,9385.06,17.1963,-0.00422465,-1.0,12312,14703,174.0,94.0,1605795225.995,1605816773.238,1605816773.2,2.04334,17.2118
1605816774.3,1605816774.266561,1605816774.265772,11/19/2020 14:13:47.019,239.99200000000002,29.169,2.04622,9384.37,16.9658,-0.101854,-1.0,12318,14726,176.0,94.0,1605795227.019,1605816774.267,1605816774.3,2.0444299999999997,17.6222
1605816775.3,1605816775.291835,1605816775.290838,11/19/2020 14:13:48.043,240.02700000000002,29.1718,2.04542,9374.72,17.0551,-0.208137,-1.0,12311,14702,178.0,94.0,1605795228.043,1605816775.292,1605816775.3,2.05096,17.0604
1605816776.3,1605816776.303092,1605816776.303092,11/19/2020 14:13:49.067,239.989,29.1749,2.04105,9397.03,17.0987,-0.271451,-1.0,12311,14702,178.0,94.0,1605795229.0670002,1605816776.303,1605816776.3,2.04225,17.1371
1605816777.3,1605816777.326364,1605816777.326364,11/19/2020 14:13:50.091,240.007,29.1778,2.04334,9397.91,17.2118,-0.34281999999999996,-1.0,12318,14719,178.0,94.0,1605795230.091,1605816777.326,1605816777.3,2.04636,17.3202
1605816778.4,1605816778.358619,1605816778.358619,11/19/2020 14:13:51.115,240.021,29.1809,2.0444299999999997,9429.26,17.6222,-0.342746,-1.0,12309,14694,178.0,94.0,1605795231.115,1605816778.359,1605816778.4,2.04466,17.4891
1605816779.4,1605816779.3748481,1605816779.3748481,11/19/2020 14:13:52.139,239.99200000000002,29.1831,2.05096,9440.31,17.0604,-0.34226100000000004,-1.0,12319,14730,179.0,94.0,1605795232.139,1605816779.375,1605816779.4,2.03823,16.4076
1605816780.5,1605816780.471965,1605816780.471065,11/19/2020 14:13:53.163,240.018,29.1864,2.04225,9458.84,17.1371,-0.436619,-1.0,12311,14691,179.0,94.0,1605795233.1629999,1605816780.472,1605816780.5,2.04657,17.2416
1605816781.4,1605816781.4194288,1605816781.418641,11/19/2020 14:13:54.187,240.02700000000002,29.1897,2.04636,9460.05,17.3202,-0.433367,-1.0,12319,14735,179.0,94.0,1605795234.187,1605816781.419,1605816781.4,2.04642,17.4253
1605816782.4,1605816782.4416618,1605816782.440701,11/19/2020 14:13:55.211,239.96,29.1925,2.04466,9492.3,17.4891,-0.40517600000000004,-1.0,12318,14723,178.0,94.0,1605795235.211,1605816782.442,1605816782.4,2.04484,16.9748
1605816783.5,1605816783.474889,1605816783.474889,11/19/2020 14:13:56.235,239.984,29.1949,2.03823,9501.31,16.4076,-0.297935,-1.0,12309,14708,173.0,94.0,1605795236.235,1605816783.475,1605816783.5,2.03893,17.177
1605816784.5,1605816784.508127,1605816784.507125,11/19/2020 14:13:57.259,239.989,29.1982,2.04657,9460.82,17.2416,-0.348792,-1.0,12315,14690,180.0,94.0,1605795237.2589998,1605816784.508,1605816784.5,2.04688,16.6916
1605816785.5,1605816785.519432,1605816785.5184221,11/19/2020 14:13:58.283,240.00099999999998,29.201,2.04642,9443.51,17.4253,-0.323738,-1.0,12315,14690,180.0,94.0,1605795238.283,1605816785.519,1605816785.5,2.04312,16.6638
1605816786.6,1605816786.550672,1605816786.550672,11/19/2020 14:13:59.307,240.005,29.2037,2.04484,9409.34,16.9748,-0.33624899999999996,-1.0,12318,14738,178.0,94.0,1605795239.3070002,1605816786.551,1605816786.6,2.04583,16.6181
1605816787.6,1605816787.574989,1605816787.57199,11/19/2020 14:14:00.331,240.003,29.2069,2.03893,9415.07,17.177,-0.318796,-1.0,12318,14712,180.0,94.0,1605795240.331,1605816787.575,1605816787.6,2.0487599999999997,17.2114
1605816788.6,1605816788.590209,1605816788.589477,11/19/2020 14:14:01.355,239.99599999999998,29.2095,2.04688,9452.93,16.6916,-0.29984,-1.0,12312,14699,177.0,94.0,1605795241.355,1605816788.59,1605816788.6,2.04624,16.394000000000002
1605816789.6,1605816789.623486,1605816789.622452,11/19/2020 14:14:02.379,240.02599999999998,29.2124,2.04312,9437.82,16.6638,-0.27415300000000004,-1.0,12320,14726,179.0,94.0,1605795242.379,1605816789.623,1605816789.6,2.04507,16.8093
1605816790.6,1605816790.638785,1605816790.638785,11/19/2020 14:14:03.403,240.012,29.2159,2.04583,9447.45,16.6181,-0.239846,-1.0,12315,14687,179.0,94.0,1605795243.4029999,1605816790.639,1605816790.6,2.0394799999999997,17.2303
1605816791.7,1605816791.663023,1605816791.662184,11/19/2020 14:14:04.427,239.981,29.2179,2.0487599999999997,9445.62,17.2114,-0.27311399999999997,-1.0,12322,14729,179.0,94.0,1605795244.427,1605816791.663,1605816791.7,2.04293,17.2161
1605816792.7,1605816792.694275,1605816792.693233,11/19/2020 14:14:05.451,239.97299999999998,29.2213,2.04624,9446.34,16.394000000000002,-0.273631,-1.0,12313,14709,178.0,94.0,1605795245.451,1605816792.694,1605816792.7,2.0483700000000002,16.5792
1605816793.7,1605816793.735452,1605816793.7344642,11/19/2020 14:14:06.475,239.99900000000002,29.2239,2.04507,9446.61,16.8093,-0.265809,-1.0,12319,14720,180.0,94.0,1605795246.475,1605816793.735,1605816793.7,2.0476799999999997,16.9319
1605816794.7,1605816794.73478,1605816794.73478,11/19/2020 14:14:07.499,240.028,29.2262,2.0394799999999997,9442.38,17.2303,-0.138933,-1.0,12319,14720,180.0,94.0,1605795247.4989998,1605816794.735,1605816794.7,2.03979,16.712
1605816795.8,1605816795.7640731,1605816795.7640731,11/19/2020 14:14:08.523,239.99099999999999,29.2289,2.04293,9426.14,17.2161,-0.0768105,-1.0,12312,14709,179.0,94.0,1605795248.5229998,1605816795.764,1605816795.8,2.04923,16.7027
1605816796.8,1605816796.8402019,1605816796.8382142,11/19/2020 14:14:09.547,240.01,29.2313,2.0483700000000002,9432.87,16.5792,0.0005148469999999999,-1.0,12320,14719,179.0,94.0,1605795249.5470002,1605816796.84,1605816796.8,2.0388599999999997,16.2639
1605816797.8,1605816797.811877,1605816797.811877,11/19/2020 14:14:10.571,239.96900000000002,29.234,2.0476799999999997,9418.5,16.9319,-0.02219,-1.0,12316,14694,178.0,94.0,1605795250.571,1605816797.812,1605816797.8,2.04854,17.1134
1605816798.8,1605816798.8427901,1605816798.841849,11/19/2020 14:14:11.595,239.98,29.2367,2.03979,9441.67,16.712,-0.00619754,-1.0,12313,14728,179.0,94.0,1605795251.595,1605816798.843,1605816798.8,2.04592,17.3775
1605816799.9,1605816799.859071,1605816799.859071,11/19/2020 14:14:12.619,239.998,29.2393,2.04923,9448.91,16.7027,-0.038187599999999995,-1.0,12317,14706,179.0,94.0,1605795252.619,1605816799.859,1605816799.9,2.05401,16.7354
1605816800.9,1605816800.8823519,1605816800.881406,11/19/2020 14:14:13.643,240.024,29.241999999999997,2.0388599999999997,9475.24,16.2639,-0.000100296,-1.0,12312,14688,178.0,94.0,1605795253.643,1605816800.882,1605816800.9,2.04676,17.4443
1605816801.9,1605816801.909598,1605816801.909598,11/19/2020 14:14:14.667,239.99099999999999,29.2445,2.04854,9457.1,17.1134,0.0375269,-1.0,12320,14748,180.0,94.0,1605795254.667,1605816801.91,1605816801.9,2.04685,16.8403
1605816802.9,1605816802.943913,1605816802.943913,11/19/2020 14:14:15.691,239.995,29.2473,2.04592,9439.6,17.3775,0.14738099999999998,-1.0,12314,14698,178.0,94.0,1605795255.691,1605816802.944,1605816802.9,2.04616,17.279
1605816804.0,1605816803.959115,1605816803.958172,11/19/2020 14:14:16.715,240.02200000000002,29.2496,2.05401,9423.76,16.7354,0.07062869999999999,-1.0,12320,14731,177.0,94.0,1605795256.715,1605816803.959,1605816804.0,2.04751,16.8599
1605816805.0,1605816805.000377,1605816804.999408,11/19/2020 14:14:17.739,240.014,29.2523,2.04676,9451.25,17.4443,0.08973930000000001,-1.0,12320,14731,177.0,94.0,1605795257.7389998,1605816805.0,1605816805.0,2.05072,16.807000000000002
1605816806.0,1605816805.998726,1605816805.997663,11/19/2020 14:14:18.763,240.00900000000001,29.2552,2.04685,9463.86,16.8403,0.08151169999999999,-1.0,12316,14711,177.0,94.0,1605795258.7629998,1605816805.999,1605816806.0,2.05682,17.0785
1605816807.1,1605816807.1276472,1605816807.126652,11/19/2020 14:14:19.889,240.01,29.2579,2.04616,9475.78,17.279,0.101088,-1.0,12318,14725,175.0,94.0,1605795259.889,1605816807.128,1605816807.1,2.05501,17.8882
1605816808.2,1605816808.1977801,1605816808.1977801,11/19/2020 14:14:20.913,239.986,29.2605,2.04751,9492.0,16.8599,0.10536,-1.0,12314,14694,178.0,94.0,1605795260.9129999,1605816808.198,1605816808.2,2.0546599999999997,17.0264
1605816809.3,1605816809.260936,1605816809.259947,11/19/2020 14:14:21.937,240.01,29.2637,2.05072,9455.95,16.807000000000002,0.103573,-1.0,12321,14736,181.0,94.0,1605795261.937,1605816809.261,1605816809.3,2.05383,17.7402
1605816810.3,1605816810.257313,1605816810.2562711,11/19/2020 14:14:22.961,239.982,29.266,2.05682,9431.84,17.0785,0.112845,-1.0,12315,14717,179.0,94.0,1605795262.961,1605816810.257,1605816810.3,2.05501,17.0942
1605816811.3,1605816811.261647,1605816811.260797,11/19/2020 14:14:23.985,239.983,29.2689,2.05501,9416.03,17.8882,0.275912,-1.0,12320,14709,180.0,94.0,1605795263.985,1605816811.262,1605816811.3,2.05876,17.3118
1605816812.3,1605816812.252113,1605816812.252113,11/19/2020 14:14:25.009,240.024,29.2718,2.0546599999999997,9421.27,17.0264,0.272529,-1.0,12317,14716,181.0,94.0,1605795265.0089998,1605816812.252,1605816812.3,2.05094,16.8404
1605816813.3,1605816813.264482,1605816813.264482,11/19/2020 14:14:26.033,240.012,29.2747,2.05383,9403.96,17.7402,0.370998,-1.0,12317,14699,176.0,94.0,1605795266.033,1605816813.264,1605816813.3,2.05485,16.7396
1605816814.3,1605816814.295573,1605816814.295573,11/19/2020 14:14:27.057,239.977,29.2775,2.05501,9412.33,17.0942,0.30698000000000003,-1.0,12320,14734,179.0,94.0,1605795267.0570002,1605816814.296,1605816814.3,2.0491900000000003,16.8004
1605816815.4,1605816815.376583,1605816815.376583,11/19/2020 14:14:28.081,239.96900000000002,29.2796,2.05876,9459.73,17.3118,0.345156,-1.0,12313,14689,178.0,94.0,1605795268.081,1605816815.377,1605816815.4,2.04677,16.538
1605816816.3,1605816816.336101,1605816816.336101,11/19/2020 14:14:29.105,239.997,29.2833,2.05094,9501.05,16.8404,0.352707,-1.0,12321,14733,179.0,94.0,1605795269.105,1605816816.336,1605816816.3,2.04623,16.996
1605816817.4,1605816817.372247,1605816817.372247,11/19/2020 14:14:30.129,239.977,29.2858,2.05485,9486.78,16.7396,0.313889,-1.0,12315,14697,179.0,94.0,1605795270.129,1605816817.372,1605816817.4,2.05602,17.1568
1605816818.4,1605816818.391571,1605816818.391571,11/19/2020 14:14:31.153,239.99099999999999,29.2885,2.0491900000000003,9527.4,16.8004,0.365215,-1.0,12319,14699,179.0,94.0,1605795271.1529999,1605816818.392,1605816818.4,2.05182,16.8996
1605816819.4,1605816819.423764,1605816819.423764,11/19/2020 14:14:32.177,240.018,29.291,2.04677,9532.77,16.538,0.365795,-1.0,12320,14737,180.0,94.0,1605795272.177,1605816819.424,1605816819.4,2.0527900000000003,16.347
1605816820.4,1605816820.4470599,1605816820.446032,11/19/2020 14:14:33.201,240.005,29.2941,2.04623,9506.5,16.996,0.343823,-1.0,12315,14688,175.0,94.0,1605795273.201,1605816820.447,1605816820.4,2.05206,16.9499
1605816821.5,1605816821.464419,1605816821.464419,11/19/2020 14:14:34.225,239.99900000000002,29.2966,2.05602,9485.34,17.1568,0.341606,-1.0,12321,14736,180.0,94.0,1605795274.225,1605816821.464,1605816821.5,2.05551,17.0834
1605816822.5,1605816822.4965858,1605816822.4965858,11/19/2020 14:14:35.249,239.989,29.2992,2.05182,9497.39,16.8996,0.338991,-1.0,12314,14695,179.0,94.0,1605795275.2489998,1605816822.497,1605816822.5,2.0531599999999997,17.5699
1605816823.5,1605816823.507847,1605816823.507096,11/19/2020 14:14:36.273,240.00099999999998,29.3022,2.0527900000000003,9480.17,16.347,0.263367,-1.0,12320,14738,181.0,94.0,1605795276.2729998,1605816823.508,1605816823.5,2.05596,17.4742
1605816824.5,1605816824.54411,1605816824.543107,11/19/2020 14:14:37.297,240.03,29.3046,2.05206,9459.48,16.9499,0.251189,-1.0,12316,14715,180.0,94.0,1605795277.2970002,1605816824.544,1605816824.5,2.05538,17.3231
1605816825.6,1605816825.563351,1605816825.563351,11/19/2020 14:14:38.321,239.998,29.3075,2.05551,9433.3,17.0834,0.327506,-1.0,12316,14697,176.0,94.0,1605795278.321,1605816825.563,1605816825.6,2.04317,17.0371
1605816826.6,1605816826.592601,1605816826.592601,11/19/2020 14:14:39.345,239.99200000000002,29.3099,2.0531599999999997,9426.73,17.5699,0.391926,-1.0,12321,14740,177.0,94.0,1605795279.345,1605816826.593,1605816826.6,2.04865,17.0276
1605816827.6,1605816827.623885,1605816827.623048,11/19/2020 14:14:40.369,239.998,29.3132,2.05596,9412.71,17.4742,0.41291700000000003,-1.0,12313,14686,176.0,94.0,1605795280.369,1605816827.624,1605816827.6,2.05597,17.3709
1605816828.7,1605816828.65209,1605816828.651083,11/19/2020 14:14:41.393,240.021,29.3162,2.05538,9395.58,17.3231,0.425277,-1.0,12321,14733,179.0,94.0,1605795281.393,1605816828.652,1605816828.7,2.05239,16.6735
1605816829.7,1605816829.688318,1605816829.687316,11/19/2020 14:14:42.417,240.00799999999998,29.3187,2.04317,9425.46,17.0371,0.38012399999999996,-1.0,12313,14695,178.0,94.0,1605795282.417,1605816829.688,1605816829.7,2.05524,16.9435
1605816830.7,1605816830.684651,1605816830.683884,11/19/2020 14:14:43.441,240.00400000000002,29.320999999999998,2.04865,9438.75,17.0276,0.373338,-1.0,12320,14721,180.0,94.0,1605795283.441,1605816830.685,1605816830.7,2.04914,17.0061
1605816831.7,1605816831.713953,1605816831.713258,11/19/2020 14:14:44.465,239.983,29.3235,2.05597,9421.36,17.3709,0.241927,-1.0,12315,14710,178.0,94.0,1605795284.465,1605816831.714,1605816831.7,2.04346,16.7062
1605816832.8,1605816832.816948,1605816832.816948,11/19/2020 14:14:45.489,240.014,29.3269,2.05239,9439.19,16.6735,0.233794,-1.0,12321,14738,178.0,94.0,1605795285.4889998,1605816832.817,1605816832.8,2.05346,17.1199
1605816833.7,1605816833.743526,1605816833.743526,11/19/2020 14:14:46.513,240.005,29.3295,2.05524,9440.68,16.9435,0.27831,-1.0,12321,14738,178.0,94.0,1605795286.5129998,1605816833.744,1605816833.7,2.04984,17.3432
1605816834.8,1605816834.779753,1605816834.779753,11/19/2020 14:14:47.537,240.005,29.331999999999997,2.04914,9437.86,17.0061,0.302703,-1.0,12313,14707,174.0,94.0,1605795287.5370002,1605816834.78,1605816834.8,2.04711,16.4284
1605816835.9,1605816835.8588278,1605816835.8588278,11/19/2020 14:14:48.561,240.01,29.3341,2.04346,9455.41,16.7062,0.409275,-1.0,12320,14710,178.0,94.0,1605795288.561,1605816835.859,1605816835.9,2.05057,16.5128
1605816836.9,1605816836.866119,1605816836.865175,11/19/2020 14:14:49.585,240.02200000000002,29.3371,2.05346,9459.63,17.1199,0.397434,-1.0,12315,14714,177.0,94.0,1605795289.585,1605816836.866,1605816836.9,2.0591,17.0221
1605816838.0,1605816837.991178,1605816837.990114,11/19/2020 14:14:50.712,239.99200000000002,29.3396,2.04984,9483.18,17.3432,0.42544,-1.0,12318,14732,177.0,94.0,1605795290.7120001,1605816837.991,1605816838.0,2.05177,16.9559
1605816839.0,1605816838.988452,1605816838.987705,11/19/2020 14:14:51.736,240.014,29.3424,2.04711,9496.77,16.4284,0.457421,-1.0,12315,14701,175.0,94.0,1605795291.736,1605816838.988,1605816839.0,2.0470200000000003,16.6298
1605816840.0,1605816840.029655,1605816840.029655,11/19/2020 14:14:52.760,239.99400000000003,29.3455,2.05057,9469.57,16.5128,0.455561,-1.0,12320,14729,176.0,94.0,1605795292.76,1605816840.03,1605816840.0,2.0501099999999997,16.9021
1605816841.0,1605816841.0350358,1605816841.0339801,11/19/2020 14:14:53.784,239.983,29.3479,2.0591,9448.11,17.0221,0.43658500000000006,-1.0,12313,14708,174.0,94.0,1605795293.784,1605816841.035,1605816841.0,2.05361,17.0364
1605816842.0,1605816842.047331,1605816842.0464401,11/19/2020 14:14:54.808,240.032,29.3501,2.05177,9460.85,16.9559,0.42666000000000004,-1.0,12321,14722,177.0,94.0,1605795294.8079998,1605816842.047,1605816842.0,2.05594,17.0386
1605816843.1,1605816843.07851,1605816843.07851,11/19/2020 14:14:55.832,239.981,29.3531,2.0470200000000003,9438.64,16.6298,0.453212,-1.0,12314,14709,176.0,94.0,1605795295.832,1605816843.079,1605816843.1,2.05131,16.4666
1605816844.1,1605816844.121771,1605816844.1209881,11/19/2020 14:14:56.856,239.99599999999998,29.3558,2.0501099999999997,9373.08,16.9021,0.46053299999999997,-1.0,12314,14709,176.0,94.0,1605795296.856,1605816844.122,1605816844.1,2.05538,16.6356
1605816845.2,1605816845.203875,1605816845.2028801,11/19/2020 14:14:57.880,240.011,29.3582,2.05361,9331.89,17.0364,0.456765,-1.0,12319,14703,177.0,94.0,1605795297.88,1605816845.204,1605816845.2,2.05103,16.4066
1605816846.2,1605816846.155347,1605816846.154429,11/19/2020 14:14:58.904,239.987,29.3607,2.05594,9321.7,17.0386,0.41980100000000004,-1.0,12317,14702,175.0,94.0,1605795298.904,1605816846.155,1605816846.2,2.0533200000000003,16.6306
1605816847.2,1605816847.170624,1605816847.1698198,11/19/2020 14:14:59.928,239.979,29.3633,2.05131,9328.06,16.4666,0.40517,-1.0,12320,14731,177.0,94.0,1605795299.928,1605816847.171,1605816847.2,2.0495900000000002,16.4939
1605816848.2,1605816848.215775,1605816848.214777,11/19/2020 14:15:00.952,239.96599999999998,29.366,2.05538,9347.71,16.6356,0.386129,-1.0,12312,14699,175.0,94.0,1605795300.9520001,1605816848.216,1605816848.2,2.05768,16.9786
1605816849.2,1605816849.230061,1605816849.230061,11/19/2020 14:15:01.976,239.96900000000002,29.3688,2.05103,9397.93,16.4066,0.372411,-1.0,12321,14728,178.0,94.0,1605795301.976,1605816849.23,1605816849.2,2.0543299999999998,16.4736
1605816850.3,1605816850.3042538,1605816850.303308,11/19/2020 14:15:03.000,240.02700000000002,29.373,2.0533200000000003,9381.93,16.6306,0.32054,-1.0,12313,14716,178.0,94.0,1605795303.0,1605816850.304,1605816850.3,2.0495099999999997,16.6454
1605816851.3,1605816851.278633,1605816851.27764,11/19/2020 14:15:04.024,240.00799999999998,29.3753,2.0495900000000002,9408.28,16.4939,0.362526,-1.0,12318,14718,178.0,94.0,1605795304.024,1605816851.279,1605816851.3,2.05611,17.2995
1605816852.3,1605816852.296862,1605816852.295861,11/19/2020 14:15:05.048,240.016,29.3783,2.05768,9388.23,16.9786,0.34269499999999997,-1.0,12315,14731,176.0,94.0,1605795305.0479999,1605816852.297,1605816852.3,2.05166,17.1802
1605816853.3,1605816853.309202,1605816853.309202,11/19/2020 14:15:06.072,239.99900000000002,29.3804,2.0543299999999998,9408.98,16.4736,0.3066,-1.0,12315,14731,176.0,94.0,1605795306.072,1605816853.309,1605816853.3,2.05648,16.5173
1605816854.3,1605816854.339446,1605816854.338416,11/19/2020 14:15:07.096,239.997,29.3834,2.0495099999999997,9435.74,16.6454,0.343724,-1.0,12318,14733,177.0,94.0,1605795307.096,1605816854.339,1605816854.3,2.05606,17.0445
1605816855.4,1605816855.390641,1605816855.390641,11/19/2020 14:15:08.120,239.981,29.3862,2.05611,9487.57,17.2995,0.371224,-1.0,12311,14689,176.0,94.0,1605795308.12,1605816855.391,1605816855.4,2.0558,17.1613
1605816856.4,1605816856.3871698,1605816856.3871698,11/19/2020 14:15:09.144,239.977,29.3893,2.05166,9512.19,17.1802,0.35478899999999997,-1.0,12320,14733,178.0,94.0,1605795309.144,1605816856.387,1605816856.4,2.05206,16.3337
1605816857.4,1605816857.424167,1605816857.423161,11/19/2020 14:15:10.168,239.986,29.3913,2.05648,9508.28,16.5173,0.300925,-1.0,12312,14710,176.0,94.0,1605795310.168,1605816857.424,1605816857.4,2.04895,16.5513
1605816858.5,1605816858.491349,1605816858.491349,11/19/2020 14:15:11.192,240.011,29.3938,2.05606,9538.94,17.0445,0.272459,-1.0,12318,14708,177.0,94.0,1605795311.1920002,1605816858.491,1605816858.5,2.05052,16.6853
1605816859.5,1605816859.452718,1605816859.452718,11/19/2020 14:15:12.216,239.99,29.3971,2.0558,9551.03,17.1613,0.266585,-1.0,12317,14730,178.0,94.0,1605795312.216,1605816859.453,1605816859.5,2.04922,16.6742
1605816860.5,1605816860.4979222,1605816860.4979222,11/19/2020 14:15:13.240,239.952,29.3997,2.05206,9535.41,16.3337,0.34143,-1.0,12315,14696,174.0,94.0,1605795313.24,1605816860.498,1605816860.5,2.04682,15.6433
1605816861.6,1605816861.590014,1605816861.590014,11/19/2020 14:15:14.264,240.015,29.4021,2.04895,9525.83,16.5513,0.39435,-1.0,12311,14703,174.0,94.0,1605795314.264,1605816861.59,1605816861.6,2.05075,16.355999999999998
1605816862.5,1605816862.521611,1605816862.521611,11/19/2020 14:15:15.288,239.98,29.405,2.05052,9474.97,16.6853,0.36289299999999997,-1.0,12311,14703,174.0,94.0,1605795315.2879999,1605816862.522,1605816862.5,2.05678,15.9475
1605816863.5,1605816863.546833,1605816863.546833,11/19/2020 14:15:16.312,240.019,29.4078,2.04922,9448.58,16.6742,0.37103400000000003,-1.0,12320,14717,177.0,94.0,1605795316.312,1605816863.547,1605816863.5,2.04662,16.6649
1605816864.6,1605816864.617914,1605816864.617914,11/19/2020 14:15:17.336,239.997,29.4108,2.04682,9437.94,15.6433,0.436504,-1.0,12312,14715,175.0,94.0,1605795317.336,1605816864.618,1605816864.6,2.04908,16.535
1605816865.6,1605816865.598351,1605816865.597509,11/19/2020 14:15:18.360,239.99400000000003,29.4137,2.05075,9435.95,16.355999999999998,0.466929,-1.0,12318,14712,177.0,94.0,1605795318.36,1605816865.598,1605816865.6,2.05013,16.1677
1605816866.6,1605816866.618567,1605816866.618567,11/19/2020 14:15:19.384,240.021,29.4162,2.05678,9444.26,15.9475,0.373311,-1.0,12315,14729,179.0,94.0,1605795319.3839998,1605816866.619,1605816866.6,2.05346,16.317
1605816867.7,1605816867.690737,1605816867.689702,11/19/2020 14:15:20.408,239.983,29.4186,2.04662,9506.21,16.6649,0.356231,-1.0,12313,14690,175.0,94.0,1605795320.408,1605816867.691,1605816867.7,2.0495799999999997,15.5498
1605816868.8,1605816868.776793,1605816868.776068,11/19/2020 14:15:21.534,240.003,29.4221,2.04908,9541.74,16.535,0.42709600000000003,-1.0,12318,14740,178.0,94.0,1605795321.534,1605816868.777,1605816868.8,2.05135,14.629000000000001
1605816869.8,1605816869.807091,1605816869.806036,11/19/2020 14:15:22.558,240.005,29.4245,2.05013,9546.97,16.1677,0.425725,-1.0,12319,14717,178.0,94.0,1605795322.5579998,1605816869.807,1605816869.8,2.04949,15.0312
1605816870.8,1605816870.8203812,1605816870.8203812,11/19/2020 14:15:23.582,239.995,29.4274,2.05346,9511.3,16.317,0.404978,-1.0,12312,14702,176.0,94.0,1605795323.582,1605816870.82,1605816870.8,2.0493799999999998,14.6594
1605816871.8,1605816871.84265,1605816871.84265,11/19/2020 14:15:24.606,239.983,29.4303,2.0495799999999997,9442.91,15.5498,0.387905,-1.0,12318,14716,178.0,94.0,1605795324.606,1605816871.843,1605816871.8,2.05425,14.620999999999999
1605816872.9,1605816872.9247632,1605816872.9247632,11/19/2020 14:15:25.630,240.03,29.4336,2.05135,9384.69,14.629000000000001,0.323768,-1.0,12318,14716,178.0,94.0,1605795325.63,1605816872.925,1605816872.9,2.05482,14.8349
1605816873.9,1605816873.9001439,1605816873.899108,11/19/2020 14:15:26.654,239.987,29.4357,2.04949,9368.79,15.0312,0.38050500000000004,-1.0,12315,14728,179.0,94.0,1605795326.654,1605816873.9,1605816873.9,2.05251,14.8859
1605816874.9,1605816874.932394,1605816874.932394,11/19/2020 14:15:27.678,240.019,29.4388,2.0493799999999998,9368.51,14.6594,0.42717200000000005,-1.0,12314,14702,177.0,94.0,1605795327.678,1605816874.932,1605816874.9,2.05403,15.1151
1605816875.9,1605816875.937683,1605816875.9366539,11/19/2020 14:15:28.702,240.007,29.4414,2.05425,9360.42,14.620999999999999,0.319999,-1.0,12318,14732,177.0,94.0,1605795328.7020001,1605816875.938,1605816875.9,2.05743,15.0613
1605816877.0,1605816876.9749641,1605816876.9749641,11/19/2020 14:15:29.726,240.014,29.444000000000003,2.05482,9371.87,14.8349,0.21161300000000002,-1.0,12319,14721,180.0,94.0,1605795329.726,1605816876.975,1605816877.0,2.0571599999999997,15.0253
1605816878.0,1605816877.9912,1605816877.990403,11/19/2020 14:15:30.750,240.012,29.4472,2.05251,9400.63,14.8859,0.19698800000000002,-1.0,12312,14715,177.0,94.0,1605795330.75,1605816877.991,1605816878.0,2.05429,15.3847
1605816879.0,1605816879.010498,1605816879.010498,11/19/2020 14:15:31.774,240.011,29.4498,2.05403,9396.58,15.1151,0.14627300000000001,-1.0,12318,14719,176.0,94.0,1605795331.774,1605816879.01,1605816879.0,2.0502,15.349
1605816880.0,1605816880.0349019,1605816880.0349019,11/19/2020 14:15:32.798,239.967,29.4522,2.05743,9413.74,15.0613,0.07058610000000001,-1.0,12315,14728,177.0,94.0,1605795332.7979999,1605816880.035,1605816880.0,2.0525900000000004,14.7507
1605816881.1,1605816881.0799,1605816881.0799,11/19/2020 14:15:33.822,239.988,29.4551,2.0571599999999997,9418.73,15.0253,0.000212963,-1.0,12316,14705,175.0,94.0,1605795333.822,1605816881.08,1605816881.1,2.0526400000000002,13.9675
1605816882.1,1605816882.092185,1605816882.0914211,11/19/2020 14:15:34.846,240.011,29.4576,2.05429,9427.58,15.3847,0.00277046,-1.0,12316,14705,175.0,94.0,1605795334.846,1605816882.092,1605816882.1,2.04923,12.9338
1605816883.1,1605816883.122432,1605816883.122432,11/19/2020 14:15:35.870,239.995,29.4606,2.0502,9408.36,15.349,-0.0464616,-1.0,12318,14741,177.0,94.0,1605795335.87,1605816883.122,1605816883.1,2.04513,13.7593
1605816884.2,1605816884.155932,1605816884.155932,11/19/2020 14:15:36.894,239.984,29.4631,2.0525900000000004,9372.68,14.7507,-0.06466569999999999,-1.0,12311,14690,174.0,94.0,1605795336.894,1605816884.156,1605816884.2,2.04636,13.9822
1605816885.2,1605816885.176938,1605816885.175941,11/19/2020 14:15:37.918,240.014,29.4659,2.0526400000000002,9334.58,13.9675,-0.0432335,-1.0,12312,14686,177.0,94.0,1605795337.918,1605816885.177,1605816885.2,2.05451,14.3011
