nearest10hz,timestamp,deviceTimestamp,deviceID,latitude,longitude,nearestMS,nextLat,prevLat,nextLon,prevLon,prevTime_ms,nextTime_ms,timediff_ms,distance_ms,velocity_ms,bearing_ms,theta_ms,bearing_north,bearing_south
1601568782.9,1601568782.9269712,1601568782.924923,16,40.5949615,-105.1400313,1601568782.927,40.594961600000005,40.5949615,-105.1400313,-105.1400313,1601568782.827,1601568783.026,0.19900012016296387,0.011119493584486821,0.05587681844302867,0.0,1.5707963267948966,0.05587681844302867,0.0
1601568783.0,1601568783.025917,1601568783.0249221,16,40.5949615,-105.1400313,1601568783.026,40.5949615,40.594961600000005,-105.1400313,-105.1400313,1601568782.927,1601568783.137,0.21000003814697266,0.011119493584486821,0.052949959831457866,3.141592653589793,4.71238898038469,-0.052949959831457866,6.48449988225758e-18
1601568783.1,1601568783.136625,1601568783.133642,16,40.594961600000005,-105.1400313,1601568783.137,40.5949615,40.594961600000005,-105.1400313,-105.1400313,1601568783.026,1601568783.224,0.1979999542236328,0.011119493584486821,0.056159071491136865,3.141592653589793,4.71238898038469,-0.056159071491136865,6.877502714470814e-18
1601568783.2,1601568783.22364,1601568783.22264,16,40.594961600000005,-105.1400313,1601568783.224,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568783.137,1601568783.325,0.18799996376037598,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568783.3,1601568783.3254118,1601568783.323431,16,40.594961600000005,-105.1400313,1601568783.325,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568783.224,1601568783.425,0.20099997520446777,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568783.4,1601568783.425007,1601568783.423094,16,40.594961600000005,-105.1400313,1601568783.425,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568783.325,1601568783.523,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568783.5,1601568783.522623,1601568783.52163,16,40.594961600000005,-105.1400313,1601568783.523,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568783.425,1601568783.669,0.24399995803833008,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568783.7,1601568783.6957417,1601568783.6929426,16,40.594961600000005,-105.1400313,1601568783.696,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568783.596,1601568783.772,0.17600011825561523,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568783.8,1601568783.821429,1601568783.820384,16,40.594961600000005,-105.1400313,1601568783.821,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568783.723,1601568783.92,0.19700002670288086,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568783.9,1601568783.919528,1601568783.917921,16,40.594961600000005,-105.1400313,1601568783.92,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568783.821,1601568784.03,0.2089998722076416,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568784.0,1601568784.030094,1601568784.027446,16,40.594961600000005,-105.1400313,1601568784.03,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568783.92,1601568784.129,0.2089998722076416,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568784.1,1601568784.1285222,1601568784.125475,16,40.594961600000005,-105.1400313,1601568784.129,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568784.03,1601568784.226,0.1960000991821289,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568784.2,1601568784.225525,1601568784.223524,16,40.594961600000005,-105.1400313,1601568784.226,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568784.129,1601568784.325,0.1960000991821289,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568784.3,1601568784.325293,1601568784.323255,16,40.594961600000005,-105.1400313,1601568784.325,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568784.226,1601568784.424,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568784.4,1601568784.42365,1601568784.422654,16,40.594961600000005,-105.1400313,1601568784.424,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568784.325,1601568784.524,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568784.5,1601568784.52359,1601568784.521764,16,40.594961600000005,-105.1400313,1601568784.524,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568784.424,1601568784.671,0.24699997901916504,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568784.7,1601568784.6982036,1601568784.6950316,16,40.594961600000005,-105.1400313,1601568784.698,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568784.5974998,1601568784.775,0.17750000953674316,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568784.8,1601568784.825074,1601568784.823086,16,40.594961600000005,-105.1400313,1601568784.825,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568784.725,1601568784.924,0.19900012016296387,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568784.9,1601568784.923846,1601568784.922803,16,40.594961600000005,-105.1400313,1601568784.924,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568784.825,1601568785.021,0.1959998607635498,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568785.0,1601568785.021388,1601568785.02038,16,40.594961600000005,-105.1400313,1601568785.021,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568784.924,1601568785.134,0.21000003814697266,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568785.1,1601568785.13404,1601568785.131051,16,40.594961600000005,-105.1400313,1601568785.134,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568785.021,1601568785.221,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568785.2,1601568785.220705,1601568785.218711,16,40.594961600000005,-105.1400313,1601568785.221,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568785.134,1601568785.321,0.18700003623962402,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568785.3,1601568785.321481,1601568785.3202689,16,40.594961600000005,-105.1400313,1601568785.321,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568785.221,1601568785.421,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568785.4,1601568785.421383,1601568785.419213,16,40.594961600000005,-105.1400313,1601568785.421,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568785.321,1601568785.52,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568785.5,1601568785.519904,1601568785.518211,16,40.594961600000005,-105.1400313,1601568785.52,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568785.421,1601568785.664,0.24300003051757812,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568785.7,1601568785.6959429,1601568785.6938438,16,40.594961600000005,-105.1400313,1601568785.696,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568785.592,1601568785.7775,0.185499906539917,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568785.8,1601568785.827156,1601568785.826166,16,40.594961600000005,-105.1400313,1601568785.827,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568785.728,1601568785.926,0.19800019264221191,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568785.9,1601568785.925886,1601568785.923839,16,40.594961600000005,-105.1400313,1601568785.926,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568785.827,1601568786.024,0.19700002670288086,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.0,1601568786.024119,1601568786.023211,16,40.594961600000005,-105.1400313,1601568786.024,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568785.926,1601568786.135,0.2089998722076416,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.1,1601568786.1353712,1601568786.13363,16,40.594961600000005,-105.1400313,1601568786.135,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.024,1601568786.222,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.2,1601568786.222024,1601568786.2210288,16,40.594961600000005,-105.1400313,1601568786.222,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.135,1601568786.319,0.18400001525878906,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.3,1601568786.3194768,1601568786.3187132,16,40.594961600000005,-105.1400313,1601568786.319,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.222,1601568786.419,0.19700002670288086,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.4,1601568786.419257,1601568786.417209,16,40.594961600000005,-105.1400313,1601568786.419,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.319,1601568786.527,0.20799994468688965,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.5,1601568786.527217,1601568786.5266411,16,40.594961600000005,-105.1400313,1601568786.527,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.419,1601568786.67,0.25100016593933105,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.7,1601568786.6993816,1601568786.697999,16,40.594961600000005,-105.1400313,1601568786.699,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.5985,1601568786.7779999,0.17949998378753662,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.8,1601568786.828259,1601568786.827207,16,40.594961600000005,-105.1400313,1601568786.828,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.728,1601568786.919,0.19099998474121094,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.9,1601568786.919405,1601568786.917757,16,40.594961600000005,-105.1400313,1601568786.919,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.828,1601568787.028,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.0,1601568787.0281188,1601568787.027123,16,40.594961600000005,-105.1400313,1601568787.028,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.919,1601568787.127,0.20800018310546875,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.1,1601568787.1272259,1601568787.125535,16,40.594961600000005,-105.1400313,1601568787.127,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.028,1601568787.227,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.2,1601568787.227215,1601568787.2252119,16,40.594961600000005,-105.1400313,1601568787.227,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.127,1601568787.326,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.3,1601568787.326123,1601568787.325177,16,40.594961600000005,-105.1400313,1601568787.326,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.227,1601568787.427,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.4,1601568787.4269109,1601568787.425205,16,40.594961600000005,-105.1400313,1601568787.427,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.326,1601568787.527,0.20099997520446777,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.5,1601568787.5266411,1601568787.52471,16,40.594961600000005,-105.1400313,1601568787.527,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.427,1601568787.67,0.24300003051757812,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.7,1601568787.6966782,1601568787.6941345,16,40.594961600000005,-105.1400313,1601568787.697,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.5985,1601568787.7745,0.17599999904632568,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.8,1601568787.824639,1601568787.823329,16,40.594961600000005,-105.1400313,1601568787.825,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.724,1601568787.924,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.9,1601568787.924055,1601568787.922127,16,40.594961600000005,-105.1400313,1601568787.924,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.825,1601568788.022,0.19700002670288086,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568788.0,1601568788.02227,1601568788.0214632,16,40.594961600000005,-105.1400313,1601568788.022,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.924,1601568788.134,0.21000003814697266,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568788.1,1601568788.134209,1601568788.1319711,16,40.594961600000005,-105.1400313,1601568788.134,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568788.022,1601568788.222,0.19999980926513672,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568788.2,1601568788.2221,1601568788.221025,16,40.594961600000005,-105.1400313,1601568788.222,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568788.134,1601568788.323,0.18899989128112793,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568788.3,1601568788.3226962,1601568788.321768,16,40.594961600000005,-105.1400313,1601568788.323,40.594961600000005,40.5949615,-105.1400313,-105.1400313,1601568788.222,1601568788.425,0.20300006866455078,0.011119493584486821,0.05477581193758769,0.0,1.5707963267948966,0.05477581193758769,0.0
1601568788.4,1601568788.424567,1601568788.42243,16,40.5949615,-105.1400313,1601568788.425,40.594961600000005,40.5949615,-105.1400313,-105.1400313,1601568788.323,1601568788.522,0.19900012016296387,0.011119493584486821,0.05587681844302867,0.0,1.5707963267948966,0.05587681844302867,0.0
1601568788.5,1601568788.522164,1601568788.521213,16,40.5949615,-105.1400313,1601568788.522,40.5949615,40.594961600000005,-105.1400313,-105.1400313,1601568788.425,1601568788.677,0.252000093460083,0.011119493584486821,0.04412495817684352,3.141592653589793,4.71238898038469,-0.04412495817684352,5.403748879378224e-18
1601568788.7,1601568788.6987844,1601568788.696347,16,40.59496155,-105.1400313,1601568788.699,40.59496155,40.5949615,-105.1400313,-105.1400313,1601568788.5995002,1601568788.7705,0.17099988460540771,0.005559746792243411,0.0388793787935572,0.0,1.5707963267948966,0.0388793787935572,0.0
1601568788.8,1601568788.820141,1601568788.818146,16,40.5949615,-105.1400313,1601568788.82,40.5949615,40.5949615,-105.1400313,-105.1400313,1601568788.721,1601568788.93,0.2090001106262207,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568788.9,1601568788.929977,1601568788.928848,16,40.5949615,-105.1400313,1601568788.93,40.5949615,40.594961600000005,-105.1400313,-105.1400313,1601568788.82,1601568789.03,0.21000003814697266,0.011119493584486821,0.052949959831457866,3.141592653589793,4.71238898038469,-0.052949959831457866,6.48449988225758e-18
1601568789.0,1601568789.029874,1601568789.027724,16,40.594961600000005,-105.1400313,1601568789.03,40.5949615,40.594961600000005,-105.1400313,-105.1400313,1601568788.93,1601568789.125,0.19499993324279785,0.011119493584486821,0.057023063544548724,3.141592653589793,4.71238898038469,-0.057023063544548724,6.983311224740772e-18
1601568789.1,1601568789.125456,1601568789.1244519,16,40.594961600000005,-105.1400313,1601568789.125,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.03,1601568789.227,0.19700002670288086,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.2,1601568789.2272131,1601568789.225211,16,40.594961600000005,-105.1400313,1601568789.227,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.125,1601568789.331,0.20600008964538574,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.3,1601568789.331155,1601568789.328923,16,40.594961600000005,-105.1400313,1601568789.331,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.227,1601568789.417,0.19000005722045898,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.4,1601568789.41668,1601568789.41668,16,40.594961600000005,-105.1400313,1601568789.417,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.331,1601568789.527,0.1959998607635498,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.5,1601568789.52744,1601568789.52566,16,40.594961600000005,-105.1400313,1601568789.527,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.417,1601568789.675,0.25799989700317383,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.7,1601568789.7006235,1601568789.6972516,16,40.594961600000005,-105.1400313,1601568789.701,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.6009998,1601568789.7775002,0.1765000820159912,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.8,1601568789.827666,1601568789.825382,16,40.594961600000005,-105.1400313,1601568789.828,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.727,1601568789.927,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.9,1601568789.927202,1601568789.925215,16,40.594961600000005,-105.1400313,1601568789.927,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.828,1601568790.027,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568790.0,1601568790.026512,1601568790.023946,16,40.594961600000005,-105.1400313,1601568790.027,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.927,1601568790.125,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568790.1,1601568790.125011,1601568790.122271,16,40.594961600000005,-105.1400313,1601568790.125,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568790.027,1601568790.225,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568790.2,1601568790.224762,1601568790.222744,16,40.594961600000005,-105.1400313,1601568790.225,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568790.125,1601568790.326,0.20099997520446777,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568790.3,1601568790.326112,1601568790.323418,16,40.594961600000005,-105.1400313,1601568790.326,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568790.225,1601568790.426,0.20100021362304688,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568790.4,1601568790.42614,1601568790.425142,16,40.594961600000005,-105.1400313,1601568790.426,40.594961600000005,40.5949615,-105.1400313,-105.1400313,1601568790.326,1601568790.526,0.20000004768371582,0.011119493584486821,0.055597454666967965,0.0,1.5707963267948966,0.055597454666967965,0.0
1601568790.5,1601568790.525879,1601568790.523889,16,40.5949615,-105.1400313,1601568790.526,40.594961600000005,40.5949615,-105.1400313,-105.1400313,1601568790.426,1601568790.673,0.24699997901916504,0.011119493584486821,0.0450181964737092,0.0,1.5707963267948966,0.0450181964737092,0.0
1601568790.7,1601568790.6964478,1601568790.693125,16,40.5949615,-105.1400313,1601568790.6965,40.5949615,40.5949615,-105.1400313,-105.1400313,1601568790.5995002,1601568790.7740002,0.1744999885559082,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568790.8,1601568790.827846,1601568790.826829,16,40.5949615,-105.1400313,1601568790.828,40.5949615,40.5949615,-105.1400313,-105.1400314,1601568790.72,1601568790.93,0.21000003814697266,0.008443347545243614,0.040206409578527655,1.5707963267948966,0.0,2.4619325397775688e-18,0.040206409578527655
1601568790.9,1601568790.9298348,1601568790.927852,16,40.5949615,-105.1400314,1601568790.93,40.5949615,40.5949615,-105.1400313,-105.1400313,1601568790.828,1601568791.029,0.20099997520446777,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568791.0,1601568791.028739,1601568791.027377,16,40.5949615,-105.1400313,1601568791.029,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568790.93,1601568791.128,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568791.1,1601568791.128056,1601568791.126909,16,40.5949615,-105.1400314,1601568791.128,40.5949615,40.5949615,-105.1400313,-105.1400314,1601568791.029,1601568791.228,0.19899988174438477,0.008443347545243614,0.042428907350252044,1.5707963267948966,0.0,2.598021278890289e-18,0.042428907350252044
1601568791.2,1601568791.227804,1601568791.226057,16,40.5949615,-105.1400314,1601568791.228,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568791.128,1601568791.328,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568791.3,1601568791.327559,1601568791.323523,16,40.5949615,-105.1400314,1601568791.328,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568791.228,1601568791.423,0.19500017166137695,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568791.4,1601568791.4234061,1601568791.4223099,16,40.5949615,-105.1400314,1601568791.423,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568791.328,1601568791.52,0.1919999122619629,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568791.5,1601568791.519686,1601568791.51884,16,40.5949615,-105.1400314,1601568791.52,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568791.423,1601568791.667,0.24399995803833008,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568791.7,1601568791.6943817,1601568791.6920116,16,40.5949615,-105.1400314,1601568791.694,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568791.5935001,1601568791.771,0.17750000953674316,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568791.8,1601568791.821105,1601568791.819362,16,40.5949615,-105.1400314,1601568791.821,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568791.721,1601568791.929,0.20799994468688965,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568791.9,1601568791.929478,1601568791.927686,16,40.5949615,-105.1400314,1601568791.929,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568791.821,1601568792.027,0.20599985122680664,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568792.0,1601568792.0272212,1601568792.025486,16,40.5949615,-105.1400314,1601568792.027,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568791.929,1601568792.126,0.19700002670288086,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568792.1,1601568792.1261039,1601568792.124234,16,40.5949615,-105.1400314,1601568792.126,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568792.027,1601568792.224,0.19700002670288086,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568792.2,1601568792.223838,1601568792.2228448,16,40.5949615,-105.1400314,1601568792.224,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568792.126,1601568792.324,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568792.3,1601568792.324393,1601568792.323551,16,40.5949615,-105.1400314,1601568792.324,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568792.224,1601568792.422,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568792.4,1601568792.422363,1601568792.4214141,16,40.5949615,-105.1400314,1601568792.422,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568792.324,1601568792.522,0.19800019264221191,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568792.5,1601568792.52205,1601568792.520303,16,40.5949615,-105.1400314,1601568792.522,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568792.422,1601568792.68,0.25800013542175293,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568792.7,1601568792.7031898,1601568792.6991665,16,40.5949615,-105.1400314,1601568792.7035,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568792.601,1601568792.7765,0.17549991607666016,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568792.8,1601568792.8258688,1601568792.824922,16,40.5949615,-105.1400314,1601568792.826,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568792.727,1601568792.926,0.19900012016296387,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568792.9,1601568792.925658,1601568792.923608,16,40.5949615,-105.1400314,1601568792.926,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568792.826,1601568793.024,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568793.0,1601568793.023519,1601568793.022921,16,40.5949615,-105.1400314,1601568793.024,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568792.926,1601568793.123,0.19699978828430176,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568793.1,1601568793.123412,1601568793.1224132,16,40.5949615,-105.1400314,1601568793.123,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568793.024,1601568793.222,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568793.2,1601568793.22221,1601568793.220469,16,40.5949615,-105.1400314,1601568793.222,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568793.123,1601568793.323,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568793.3,1601568793.32288,1601568793.3208802,16,40.5949615,-105.1400314,1601568793.323,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568793.222,1601568793.422,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568793.4,1601568793.422374,1601568793.420597,16,40.5949615,-105.1400314,1601568793.422,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568793.323,1601568793.522,0.19900012016296387,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568793.5,1601568793.522115,1601568793.52094,16,40.5949615,-105.1400314,1601568793.522,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568793.422,1601568793.666,0.24399995803833008,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568793.7,1601568793.6979835,1601568793.6954286,16,40.5949615,-105.1400314,1601568793.698,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568793.5939999,1601568793.78,0.18599998950958252,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568793.8,1601568793.829567,1601568793.827533,16,40.5949615,-105.1400314,1601568793.83,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568793.73,1601568793.927,0.19700002670288086,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568793.9,1601568793.927298,1601568793.926259,16,40.5949615,-105.1400314,1601568793.927,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568793.83,1601568794.025,0.19500017166137695,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568794.0,1601568794.025166,1601568794.0240018,16,40.5949615,-105.1400314,1601568794.025,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568793.927,1601568794.126,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568794.1,1601568794.125725,1601568794.124771,16,40.5949615,-105.1400314,1601568794.126,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568794.025,1601568794.227,0.20199990272521973,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568794.2,1601568794.226636,1601568794.225172,16,40.5949615,-105.1400314,1601568794.227,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568794.126,1601568794.327,0.20099997520446777,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568794.3,1601568794.327281,1601568794.3242419,16,40.5949615,-105.1400314,1601568794.327,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568794.227,1601568794.435,0.20799994468688965,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568794.4,1601568794.435017,1601568794.433023,16,40.5949615,-105.1400314,1601568794.435,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568794.327,1601568794.523,0.1960000991821289,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568794.5,1601568794.5229461,1601568794.521045,16,40.5949615,-105.1400314,1601568794.523,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568794.435,1601568794.679,0.24399995803833008,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
