nearest10hz,nearest10hz_x,bearing_north,bearing_east,latitude,longitude,velocity_ms,nearest10hz_y,wind_up,wind_right,windSpeed
1601569728.3,,,,,,,1601569728.3,7.747867401915875,3.1929532915984473,8.38
1601569728.4,1601569728.4,0.12258120472870662,-5.9371928547658035,40.595503550000004,-105.13957715000001,5.938458164569523,1601569728.4,8.21952062064648,3.2534721094189996,8.84
1601569728.5,1601569728.5,0.10017591555297946,-4.906227335376849,40.5955034,-105.1395675,4.9072499305064845,1601569728.5,8.478572397341472,3.3051187729095743,9.1
1601569728.6,,,,,,,1601569728.6,8.74440032465227,3.3384222264748438,9.36
1601569728.7,1601569728.7,0.18387401265595837,-5.931659751526027,40.595503199999996,-105.1395579,5.934509042487768,1601569728.7,9.013452148546508,3.3331337155689296,9.61
1601569728.8,1601569728.8,0.11009441914710487,-5.308401148373183,40.595503,-105.13954840000002,5.309542685879554,1601569728.8,9.280712753378891,3.3593557104406746,9.87
1601569728.9,1601569728.9,0.11346454983562647,-5.4708978355314795,40.5955029,-105.139542,5.472074317011094,1601569728.9,9.409855445156387,3.294771691826418,9.97
1601569729.0,1601569729.0,0.10795656961662321,-5.205320641507297,40.5955028,-105.13953570000001,5.206440012314108,1601569729.0,9.5252759509789,3.2978050363390214,10.08
1601569729.1,1601569729.1,0.05559784144799981,-5.403697715561969,40.5955027,-105.1395293,5.403983726950269,1601569729.1,9.589628494309636,3.264341486597981,10.13
1601569729.2,1601569729.2,0.046918020081277496,-4.560083774609755,40.5955027,-105.1395229,4.560325134468758,1601569729.2,9.661317467541938,3.3633086078100294,10.23
1601569729.3,,,,,,,1601569729.3,9.806258583267288,3.4335684932875106,10.39
1601569729.4,1601569729.4,0.09796944605173424,-4.798163390112458,40.5955026,-105.1395165,4.799163461539433,1601569729.4,9.798070851655785,3.6043595250658997,10.44
1601569729.5,1601569729.5,0.03541282837911372,-6.064453244401371,40.5955025,-105.13950675000001,6.064632614805451,1601569729.5,9.780113855407302,3.7933458813124514,10.49
1601569729.6,,,,,,,1601569729.6,9.705483474008037,3.980413362423167,10.49
1601569729.7,1601569729.7,0.09602428593328269,-6.158016175374597,40.59550245,-105.1394938,6.158840683507851,1601569729.7,9.658875400749803,4.218735117637786,10.54
1601569729.8,1601569729.8,0.11064213399557826,-5.460828375694977,40.5955023,-105.13948400000001,5.461949123766216,1601569729.8,9.55864694654504,4.558548952386625,10.59
1601569729.9,1601569729.9,0.11064213936912637,-5.460828377863989,40.595502200000006,-105.13947749999998,5.461949126043635,1601569729.9,9.525048514711555,4.852787940183577,10.69
1601569730.0,1601569730.0,0.11288864742734869,-5.571706695544716,40.5955021,-105.139471,5.572850199664064,1601569730.0,9.606804285131314,5.042996274753988,10.85
1601569730.1,1601569730.1,0.11288864909298871,-5.614565989836836,40.595502,-105.1394645,5.615700766718837,1601569730.1,9.57920449718265,5.200850046017065,10.9
1601569730.2,1601569730.2,0.1516299612485339,-5.027594125503948,40.5955019,-105.13945790000001,5.029880151251126,1601569730.2,9.535691784814208,4.963172592709913,10.75
1601569730.3,1601569730.3,0.15162980028657533,-5.0275886845228746,40.59550170000001,-105.1394514,5.029874707890585,1601569730.3,9.465354087245895,4.6366660439433645,10.54
1601569730.4,1601569730.4,0.23658513113030782,-5.83843189782318,40.5955016,-105.1394448,5.8432233869492896,1601569730.4,9.345898800068221,4.160177354258275,10.23
1601569730.5,1601569730.5,0.29652027895612837,-4.803290120241279,40.5955013,-105.1394384,4.812433922147887,1601569730.5,9.282991892593301,3.636888989513847,9.97
1601569730.6,,,,,,,1601569730.6,9.318088218765073,3.0992953952973807,9.82
1601569730.7,1601569730.7,0.3356857524215976,-6.037049385090283,40.59550085,-105.13942875000001,6.046452352201703,1601569730.7,9.387077834654502,2.7084441523018583,9.77
1601569730.8,1601569730.8,0.16933275652064136,-5.485988252850564,40.5955005,-105.13941909999998,5.488600977739707,1601569730.8,9.304073826606716,2.4054750526770907,9.61
1601569730.9,1601569730.9,0.11892545515696927,-5.779356289346383,40.5955004,-105.13941270000001,5.7805797618484505,1601569730.9,9.187055368381126,2.2560172114369053,9.46
1601569731.0,1601569731.0,0.2793847942025244,-5.430856692654351,40.5955003,-105.1394063,5.43803827490945,1601569731.0,9.09769751877947,2.2003408501397876,9.36
1601569731.1,1601569731.1,0.42767328194325854,-5.19586599719036,40.5954999,-105.1393999,5.213437243973221,1601569731.1,9.101424950253246,2.1848715923155964,9.36
1601569731.2,1601569731.2,0.3113460989577767,-4.289186267767215,40.5954995,-105.13939350000001,4.300471512862174,1601569731.2,9.146296330311412,2.2120948076725857,9.41
1601569731.3,,,,,,,1601569731.3,9.484136477554543,2.3460723081608714,9.77
1601569731.4,1601569731.4,0.1746887136386886,-5.952210752150788,40.59549915000001,-105.139384,5.955083987802362,1601569731.4,9.867517878176125,2.699072233911968,10.23
1601569731.5,1601569731.5,0.15809744159222638,-5.04195958291621,40.595499,-105.1393745,5.044437653177865,1601569731.5,10.148710655233879,3.025189586842838,10.59
1601569731.6,,,,,,,1601569731.6,10.460610908994957,3.2369923402157865,10.95
1601569731.7,1601569731.7,0.30237394936596884,-5.6672404036238815,40.5954987,-105.1393651,5.675613128597563,1601569731.7,10.666818378412701,3.280942803822863,11.16
1601569731.8,1601569731.8,0.3971254138470135,-5.427826855985906,40.5954982,-105.13935570000001,5.442335249953369,1601569731.8,10.99792074304192,3.256783586572532,11.47
1601569731.9,1601569731.9,0.2822209640721307,-5.357410617279206,40.5954979,-105.1393494,5.364838971926162,1601569731.9,11.26770258253262,3.401731693062777,11.77
1601569732.0,1601569732.0,0.22463636716634963,-5.287705750145847,40.5954977,-105.1393432,5.2924751862979145,1601569732.0,11.438183854733433,3.5620710415873895,11.98
1601569732.1,1601569732.1,0.28222095490146254,-5.271692079660586,40.5954975,-105.13933700000001,5.279241048686984,1601569732.1,11.530149926900336,3.767299120484091,12.13
1601569732.2,1601569732.2,0.30464415332934197,-4.703565528853695,40.595497200000004,-105.1393309,4.7134209173782144,1601569732.2,11.57386110772856,3.8264656092807408,12.19
1601569732.3,1601569732.3,0.24931624012311487,-4.581330493531044,40.5954969,-105.1393248,4.588109379531674,1601569732.3,11.516893784802908,3.807631488152206,12.13
1601569732.4,1601569732.4,0.24848047975167104,-5.707464453286987,40.5954967,-105.13931880000001,5.712870822480774,1601569732.4,11.435095104749465,3.7362414195732576,12.03
1601569732.5,1601569732.5,0.19593850424840825,-4.463408214110537,40.5954965,-105.1393127,4.467706881973851,1601569732.5,11.292512871523163,3.6896548682070076,11.88
1601569732.6,,,,,,,1601569732.6,10.991357033055818,3.6131662806871216,11.57
1601569732.7,1601569732.7,0.2912433288829022,-5.709868571003562,40.5954962,-105.13930385,5.717378289047998,1601569732.7,10.58359617639333,3.5402107246649144,11.16
1601569732.8,1601569732.8,0.27938440075816157,-4.96413682099044,40.5954958,-105.139295,4.97199256042284,1601569732.8,10.182774361712736,3.4458099626134033,10.75
1601569732.9,1601569732.9,0.1676307559361915,-4.836851285042446,40.5954956,-105.1392892,4.839755202895338,1601569732.9,10.07089726913332,3.585125966345255,10.69
1601569733.0,1601569733.0,0.11175407010457943,-4.794428507952988,40.5954955,-105.13928359999998,4.795730777478783,1601569733.0,10.222780787555045,3.9239333543773944,10.95
1601569733.1,1601569733.1,0.17106948473277672,-4.849475640795855,40.5954954,-105.13927790000001,4.8524920153751,1601569733.1,10.386025638352132,3.9449425140922108,11.11
1601569733.2,1601569733.2,0.1845561767999048,-3.8187461778345084,40.5954952,-105.13927240000001,3.8232032843050163,1601569733.2,10.600845239780778,3.941849845214453,11.31
1601569733.3,,,,,,,1601569733.3,10.818410043241993,3.95883873582655,11.52
1601569733.4,1601569733.4,0.23870795066889472,-4.723633085640827,40.5954949,-105.1392644,4.729661973171748,1601569733.4,10.926229199013447,3.9549861555542694,11.62
1601569733.5,1601569733.5,0.15735143546713887,-3.9826771039234785,40.5954946,-105.1392567,3.9857842877355862,1601569733.5,11.027421093426728,3.969179263808487,11.72
1601569733.6,,,,,,,1601569733.6,11.041245649601734,3.9305590575833858,11.72
1601569733.7,1601569733.7,0.1808915777260785,-4.3899690928077675,40.5954944,-105.1392494,4.393694788505405,1601569733.7,10.967153487734924,3.840044840423568,11.62
1601569733.8,1601569733.8,0.11231820675857936,-3.9657795245652783,40.595494200000005,-105.1392423,3.9673697353575035,1601569733.8,10.675164000753133,3.884645872795143,11.36
1601569733.9,1601569733.9,0.1710693812195809,-3.9401990436964724,40.5954941,-105.13923770000001,3.9439109063387128,1601569733.9,10.437546551250843,4.089220217898719,11.21
1601569734.0,1601569734.0,0.22692877116682844,-3.7908634560827354,40.5954939,-105.1392332,3.797649590186913,1601569734.0,10.219526538259824,4.358139205418196,11.11
1601569734.1,1601569734.1,0.1596100238989179,-3.3934699230530825,40.595493700000006,-105.1392289,3.3972214349957977,1601569734.1,10.077665845211937,4.676831311074706,11.11
1601569734.2,1601569734.2,0.09151857853663019,-2.8491726035335807,40.5954936,-105.1392248,2.850642063631225,1601569734.2,9.987528483288186,4.9794452296924785,11.16
1601569734.3,,,,,,,1601569734.3,9.835783409617983,5.272851668602449,11.16
1601569734.4,1601569734.4,0.17698785501606548,-3.4117983265359144,40.595493399999995,-105.1392188,3.41639068453977,1601569734.4,9.608014259560447,5.45788988420279,11.05
1601569734.5,1601569734.5,0.10248390012674406,-2.7236388936737317,40.5954932,-105.1392133,2.7255663215041124,1601569734.5,9.296402833025267,5.496989573040848,10.8
1601569734.6,,,,,,,1601569734.6,8.930233942127327,5.407820424059679,10.44
1601569734.7,1601569734.7,0.12591462031124373,-3.052777888601328,40.59549305,-105.1392083,3.055376036390741,1601569734.7,8.680168487985688,5.507547096501332,10.28
1601569734.8,1601569734.8,0.11175370711885418,-2.460854259957803,40.5954929,-105.1392037,2.4633904643412246,1601569734.8,8.291724431052621,5.445521642550425,9.92
1601569734.9,1601569734.9,0.11231806913196116,-2.302710739595921,40.5954928,-105.1392009,2.305448350951269,1601569734.9,7.939064183792992,5.415104789901605,9.61
1601569735.0,1601569735.0,0.10640675025763816,-2.0199249084160273,40.5954927,-105.1391983,2.022725644307672,1601569735.0,7.499423823275416,5.329037654106896,9.2
1601569735.1,1601569735.1,0.11288842332144941,-1.9715296523163488,40.5954926,-105.1391959,1.974758964046657,1601569735.1,7.349666345914587,5.107338309112739,8.950000000000003
1601569735.2,1601569735.2,0.09585768508283578,-1.528524260249236,40.5954925,-105.1391937,1.5315270516578916,1601569735.2,7.321526689806448,4.864087471504996,8.790000000000001
1601569735.3,,,,,,,1601569735.3,7.260988933882198,4.589786454949758,8.59
1601569735.4,1601569735.4,0.14218568757081657,-1.5892965333421043,40.595492300000004,-105.13919080000001,1.5957807495090046,1601569735.4,7.090307985281397,4.276205405947525,8.28
1601569735.5,1601569735.5,0.05269904666508955,-1.2404822488543912,40.5954922,-105.13918829999999,1.2416011433798928,1601569735.5,6.795061011670288,3.9703961827100276,7.87
1601569735.6,,,,,,,1601569735.6,6.490640904673687,3.6570590160095504,7.45
1601569735.7,1601569735.7,0.05924989871766555,-1.2327435061392933,40.5954921,-105.1391861,1.2341707775347635,1601569735.7,6.183551983706512,3.2594148040406368,6.99
1601569735.8,1601569735.8,0.11175364154428202,-0.9334274897629387,40.595492,-105.1391842,0.9400934820769415,1601569735.8,5.864208936405665,2.8726213725759178,6.53
1601569735.9,1601569735.9,0.11892504317956572,-0.8578733164420043,40.5954919,-105.1391832,0.8660772442215906,1601569735.9,5.586721626495927,2.8463031230075804,6.2700000000000005
1601569736.0,1601569736.0,0.056444195306337396,-0.7286087929759428,40.5954918,-105.13918229999999,0.7307918447722581,1601569736.0,5.4788287319541675,3.04882530262288,6.2700000000000005
1601569736.1,1601569736.1,5.052306686105617e-09,-0.603091388766217,40.5954918,-105.1391815,0.603091388766217,1601569736.1,5.351872556140285,3.2665517205200443,6.2700000000000005
1601569736.2,1601569736.2,3.2151043326953993e-09,-0.4221640011943312,40.5954918,-105.1391808,0.4221640011943312,1601569736.2,5.204841971178301,3.40558659485569,6.22
1601569736.3,,,,,,,1601569736.3,5.006319350029712,3.4147278904062155,6.0600000000000005
1601569736.4,1601569736.4,0.0582449492611616,-0.32968999179669056,40.59549175,-105.1391802,0.334817161318139,1601569736.4,4.776806913521081,3.3943652883767843,5.86
1601569736.5,1601569736.5,-2.7091789909049762e-17,-0.14748083517039157,40.595491700000004,-105.1391797,0.14748083517039157,1601569736.5,4.490063535518878,3.346539921621094,5.6000000000000005
1601569736.6,,,,,,,1601569736.6,4.3694579253335935,3.3403349291260374,5.5
1601569736.7,1601569736.7,-2.1326943195480878e-18,0.00576316453512047,40.595491700000004,-105.1391796,0.046355870469980895,1601569736.7,4.10103558290869,3.2617644224739446,5.24
1601569736.8,1601569736.8,5.275532598602156e-18,0.08615598558335656,40.595491700000004,-105.1391797,0.08615598558335656,1601569736.8,3.8319142358681226,3.1806969816301622,4.98
1601569736.9,1601569736.9,0.0,0.0,40.595491700000004,-105.1391798,0.0,1601569736.9,3.4998720699587325,3.1069752966386424,4.68
1601569737.0,1601569737.0,0.0,0.0,40.595491700000004,-105.1391797,0.0,1601569737.0,3.138486219582927,3.0408558416156577,4.37
1601569737.1,1601569737.1,2.6111209440274065e-18,0.04264284111705302,40.595491700000004,-105.1391798,0.04264284111705302,1601569737.1,2.887505936452864,3.0637247701041077,4.21
1601569737.2,1601569737.2,0.0,0.0,40.595491700000004,-105.1391798,0.0,1601569737.2,2.7788453193331666,3.162612636922225,4.21
1601569737.3,,,,,,,1601569737.3,2.839582976126535,3.1755894762535615,4.26
1601569737.4,1601569737.4,-4.8468895317051715e-18,-0.026385237686924728,40.595491700000004,-105.1391798,0.026385237686924728,1601569737.4,2.93548883367415,3.1694329630667974,4.32
1601569737.5,1601569737.5,-1.4495379242397028e-17,-0.07890916930764189,40.595491700000004,-105.1391797,0.07890916930764189,1601569737.5,3.0194323914686554,3.1591024094432067,4.37
1601569737.6,,,,,,,1601569737.6,3.0630508133796144,3.1168284705216753,4.37
1601569737.7,1601569737.7,-3.7545129661975693e-17,-0.20438616635216006,40.595491700000004,-105.13917945,0.20438616635216006,1601569737.7,3.0071441285219094,3.0173969228949984,4.26
1601569737.8,1601569737.8,0.05702299124914636,-0.21649420173007364,40.595491700000004,-105.1391791,0.2238780045331431,1601569737.8,2.9822677209084,2.9715617511382497,4.21
1601569737.9,1601569737.9,0.05702306082200142,-0.2597933623506425,40.5954916,-105.1391788,0.26597785732455603,1601569737.9,2.95630259659264,2.9973946949608776,4.21
1601569738.0,1601569738.0,-4.474055683892745e-17,-0.24355624751058874,40.5954916,-105.13917849999999,0.24355624751058874,1601569738.0,2.876765235694547,3.0738122549530082,4.21
1601569738.1,1601569738.1,1.7168028224716248e-09,-0.2869074800591642,40.5954916,-105.1391782,0.2869074800591642,1601569738.1,2.9174575561645124,3.3203676615668014,4.42
1601569738.2,1601569738.2,1.6526241335386905e-09,-0.27618210981033153,40.5954916,-105.1391778,0.27618210981033153,1601569738.2,2.929788704938641,3.441909084274883,4.5200000000000005
1601569738.3,1601569738.3,0.05100686462920362,-0.2711146117666023,40.5954916,-105.1391775,0.2758710440634489,1601569738.3,2.963886994653764,3.543977127877984,4.62
1601569738.4,1601569738.4,0.05946251898030981,-0.31605859639089495,40.5954915,-105.1391771,0.3216035253476963,1601569738.4,3.027919776767282,3.6338136751162105,4.73
1601569738.5,1601569738.5,-4.2493329667795795e-17,-0.2313229125730037,40.5954915,-105.13917679999999,0.2313229125730037,1601569738.5,3.169447408056883,3.7106607400248146,4.88
1601569738.6,,,,,,,1601569738.6,3.346293162095605,3.8354168056825575,5.09
1601569738.7,1601569738.7,0.034108850791984904,-0.31053131079020446,40.5954915,-105.13917635000001,0.3137119891653102,1601569738.7,3.513315069239264,3.82004152127386,5.19
1601569738.8,1601569738.8,0.055597451057764376,-0.29551477520180824,40.5954914,-105.1391758,0.3006992832161323,1601569738.8,3.6962068625770246,3.854043957849794,5.34
1601569738.9,1601569738.9,-3.8014843291576945e-17,-0.2069431682563188,40.5954914,-105.1391755,0.2069431682563188,1601569738.9,3.7850055817505535,3.8514585219260975,5.4
1601569739.0,1601569739.0,-3.782941840303491e-17,-0.20593376217737897,40.5954914,-105.1391753,0.20593376217737897,1601569739.0,3.7376950096166426,3.6724972450754607,5.24
1601569739.1,1601569739.1,-4.846894712800452e-17,-0.2638526589149377,40.5954914,-105.139175,0.2638526589149377,1601569739.1,3.672483750748995,3.596173396887947,5.14
1601569739.2,1601569739.2,-3.2045555229194e-17,-0.17444787755133623,40.5954914,-105.1391747,0.17444787755133623,1601569739.2,3.558165190414397,3.4842302561287894,4.98
1601569739.3,,,,,,,1601569739.3,3.4688531900653405,3.3609459302067792,4.83
1601569739.4,1601569739.4,0.03610224037297871,-0.1600579820974241,40.5954914,-105.1391744,0.1676333120215836,1601569739.4,3.37250221053189,3.2447848680548166,4.68
1601569739.5,1601569739.5,0.04986318910882853,-0.11358672036198425,40.59549129999999,-105.13917420000001,0.12404950894983181,1601569739.5,3.289618315527315,3.0998082744175055,4.5200000000000005
1601569739.6,,,,,,,1601569739.6,3.1753501773213433,3.0023409618804644,4.37
1601569739.7,1601569739.7,-0.0341088536749987,-0.04242857717053355,40.59549129999999,-105.139174,0.07653743084553224,1601569739.7,3.079262011884709,2.8709311141446316,4.21
1601569739.8,1601569739.8,-0.05644412221962513,6.912411360694591e-18,40.5954914,-105.139174,0.05644412221962513,1601569739.8,3.035105776378607,2.771323316791676,4.11
1601569739.9,1601569739.9,0.055876885388152164,0.0,40.5954914,-105.139174,0.055876885388152164,1601569739.9,3.00774559625574,2.727098536577695,4.0600000000000005
1601569740.0,1601569740.0,0.0,0.0,40.59549129999999,-105.139174,0.0,1601569740.0,2.92913707678562,2.664912003312641,3.96
1601569740.1,1601569740.1,-0.05587681844302867,6.8429366852792854e-18,40.5954914,-105.139174,0.05587681844302867,1601569740.1,2.8847562119858376,2.624534548716995,3.9
1601569740.2,1601569740.2,0.0,0.0,40.5954914,-105.139174,0.0,1601569740.2,2.903057127552734,2.604277119310706,3.9
1601569740.3,1601569740.3,0.0,0.0,40.5954914,-105.139174,0.0,1601569740.3,2.933663192407076,2.6599286218836626,3.96
1601569740.4,1601569740.4,0.0,0.0,40.5954914,-105.139174,0.0,1601569740.4,3.012649498424291,2.7216801795295265,4.0600000000000005
1601569740.5,1601569740.5,2.3288361211632835e-18,0.038032780109084674,40.5954914,-105.139174,0.038032780109084674,1601569740.5,3.0497510932324716,2.7551984083414665,4.11
1601569740.6,,,,,,,1601569740.6,3.0206539255386082,2.787068327495435,4.11
1601569740.7,1601569740.7,1.3055590913343932e-18,0.02132139801032223,40.5954914,-105.1391741,0.02132139801032223,1601569740.7,2.904104908741435,2.7651898088601263,4.01
1601569740.8,1601569740.8,0.0,0.0,40.5954914,-105.1391741,0.0,1601569740.8,2.8390640930898425,2.7606729388552984,3.96
1601569740.9,1601569740.9,0.0,0.0,40.5954914,-105.1391741,0.0,1601569740.9,2.7143571195877487,2.8004045113774723,3.9
1601569741.0,1601569741.0,0.0,0.0,40.5954914,-105.1391741,0.0,1601569741.0,2.571451542441237,2.865333656814959,3.85
1601569741.1,1601569741.1,0.0,0.0,40.5954914,-105.1391741,0.0,1601569741.1,2.49022473979045,2.936201754875776,3.85
1601569741.2,1601569741.2,0.0,0.0,40.5954914,-105.1391741,0.0,1601569741.2,2.4595541218679453,2.961940836951744,3.85
1601569741.3,,,,,,,1601569741.3,2.4106391802382743,2.8725108777339976,3.75
1601569741.4,1601569741.4,0.035639371140516615,0.0,40.5954914,-105.1391741,0.035639371140516615,1601569741.4,2.370590786763857,2.775391742026757,3.65
1601569741.5,1601569741.5,0.0,0.0,40.59549129999999,-105.1391741,0.0,1601569741.5,2.2714475190333694,2.649646423256725,3.49
1601569741.6,,,,,,,1601569741.6,2.2342006319089505,2.6157116691978204,3.44
1601569741.7,1601569741.7,0.034108903565740985,0.0,40.595491349999996,-105.1391741,0.034108903565740985,1601569741.7,2.1792178189354,2.596749833471534,3.39
1601569741.8,1601569741.8,0.0,0.0,40.59549129999999,-105.1391741,0.0,1601569741.8,2.13374305637375,2.5695798429659287,3.34
1601569741.9,1601569741.9,0.0,0.0,40.59549129999999,-105.1391741,0.0,1601569741.9,2.084031654284574,2.5457635522451616,3.29
1601569742.0,1601569742.0,-0.052450467862269805,6.4233297581309835e-18,40.59549129999999,-105.1391741,0.052450467862269805,1601569742.0,2.0883564388138196,2.542217021511905,3.29
1601569742.1,1601569742.1,-0.05559745659183547,0.042216396565867904,40.5954914,-105.1391741,0.06980903464801425,1601569742.1,2.084031654284574,2.5457635522451616,3.29
1601569742.2,1601569742.2,0.05171853992520823,0.039271048027496425,40.5954914,-105.13917420000001,0.06493860627680031,1601569742.2,2.1019766162817253,2.5956298473790183,3.34
1601569742.3,,,,,,,1601569742.3,2.128961624237903,2.638109626706652,3.39
1601569742.4,1601569742.4,-0.031234537226379422,3.825127603713441e-18,40.595491349999996,-105.13917420000001,0.031234537226379422,1601569742.4,2.095669651148327,2.4709853729344196,3.24
1601569742.5,1601569742.5,0.0,0.0,40.5954914,-105.13917420000001,0.0,1601569742.5,2.1030433306628327,2.3852900765639764,3.18
1601569742.6,,,,,,,1601569742.6,2.0849731046737827,2.266999592586414,3.08
1601569742.7,1601569742.7,-4.700018388251369e-18,-0.02558570842098421,40.5954914,-105.13917420000001,0.02558570842098421,1601569742.7,2.062677237917516,2.150758613182095,2.98
1601569742.8,1601569742.8,-7.873124361953828e-18,-0.042859292804180514,40.5954914,-105.1391741,0.042859292804180514,1601569742.8,2.050160411801802,2.093261160457688,2.93
1601569742.9,1601569742.9,-1.566672684765001e-17,-0.08528568867670143,40.5954914,-105.1391741,0.08528568867670143,1601569742.9,2.0079610210847503,2.0645804750128502,2.88
1601569743.0,1601569743.0,-3.102010459091935e-17,-0.16886558427848616,40.5954914,-105.1391739,0.16886558427848616,1601569743.0,1.9605817502238554,2.1096253697491325,2.88
1601569743.1,1601569743.1,-3.149249409130079e-17,-0.17143715294470804,40.5954914,-105.1391737,0.17143715294470804,1601569743.1,1.9339707329325841,2.2010582009933777,2.93
1601569743.2,1601569743.2,0.04594834603191982,-0.13955844567957257,40.5954914,-105.13917350000001,0.14692790838900296,1601569743.2,1.887663930020678,2.3058891749819397,2.98
1601569743.3,,,,,,,1601569743.3,1.911118379376364,2.3512818929277404,3.03
1601569743.4,1601569743.4,0.02610209120717431,-0.2861342333039376,40.59549129999999,-105.13917315,0.2895141452802685,1601569743.4,1.9884054271596716,2.4816615114156813,3.18
1601569743.5,1601569743.5,1.5718296989247837e-09,-0.3002056770963633,40.59549129999999,-105.13917260000001,0.3002056770963633,1601569743.5,2.0760750218346793,2.805354256366589,3.49
1601569743.6,,,,,,,1601569743.6,2.1065382737235874,3.041791659752135,3.7
1601569743.7,1601569743.7,0.03349242316863061,-0.37064597358738105,40.59549129999999,-105.139172,0.37338431396970706,1601569743.7,2.186554626436697,3.1688292578818884,3.85
1601569743.8,1601569743.8,0.05559745034701478,-0.37994755595606017,40.5954912,-105.13917140000001,0.3839937782856283,1601569743.8,2.3667876395203025,3.1748883869222735,3.96
1601569743.9,1601569743.9,3.590471856089006e-09,-0.47145218571225017,40.5954912,-105.1391709,0.47145218571225017,1601569743.9,2.500486172339959,2.9274680018638395,3.85
1601569744.0,1601569744.0,3.645994956314683e-09,-0.47874272801646667,40.5954912,-105.1391703,0.47874272801646667,1601569744.0,2.620644451063609,2.7517671887551667,3.8
1601569744.1,1601569744.1,0.05615906408657453,-0.46907128637688905,40.5954912,-105.1391698,0.4724211174178705,1601569744.1,2.8383874846364,2.674613334121299,3.9
1601569744.2,1601569744.2,0.04964059471812999,-0.45231867967353934,40.595491100000004,-105.1391692,0.4550344785019961,1601569744.2,3.120644466311563,2.750850434843563,4.16
1601569744.3,,,,,,,1601569744.3,3.2949163074810817,2.7939088257663736,4.32
1601569744.4,1601569744.4,0.04964060412044547,-0.45231867970528916,40.595491100000004,-105.1391686,0.45503447955927334,1601569744.4,3.6319672468575623,2.9514765656792696,4.68
1601569744.5,1601569744.5,0.05599165089149927,-0.5716354406506136,40.595491,-105.13916764999999,0.5743747527385852,1601569744.5,3.890426153384211,3.02811564261739,4.93
1601569744.6,,,,,,,1601569744.6,3.994704480300335,3.154431187245718,5.09
1601569744.7,1601569744.7,0.028079539061115925,-0.6798094532998575,40.5954909,-105.13916624999999,0.6811272489042369,1601569744.7,4.060937848809282,3.3115530779542466,5.24
1601569744.8,1601569744.8,0.055320871405529264,-0.5880893046731085,40.5954909,-105.1391652,0.5906855585537599,1601569744.8,4.120832086856258,3.3962248029151265,5.34
1601569744.9,1601569744.9,0.11119490258520232,-0.5910295380633009,40.5954908,-105.1391645,0.6013985543915544,1601569744.9,4.156780989762013,3.524722939913596,5.45
1601569745.0,1601569745.0,0.10490081384133113,-0.5974016105537382,40.5954907,-105.1391638,0.6065417257178387,1601569745.0,4.252297129491228,3.643894773799138,5.6000000000000005
1601569745.1,1601569745.1,0.1676306495879909,-0.6364286140107585,40.595490600000005,-105.13916299999998,0.6581348003357266,1601569745.1,4.270718826144724,3.699116206340785,5.65
1601569745.2,1601569745.2,0.14503685363917038,-0.5506487239644141,40.5954904,-105.1391623,0.5694292810500595,1601569745.2,4.264424160435685,3.706371079626594,5.65
1601569745.3,,,,,,,1601569745.3,4.296507795939492,3.669130790722943,5.65
1601569745.4,1601569745.4,0.10017556339676663,-0.6085244364385306,40.5954903,-105.1391615,0.6167147908431343,1601569745.4,4.373157146114312,3.655885197238739,5.7
1601569745.5,1601569745.5,0.14643942666489432,-0.7294957670445079,40.59549015,-105.13916030000001,0.7446209951434026,1601569745.5,4.398640991588142,3.625183778392551,5.7
1601569745.6,,,,,,,1601569745.6,4.423549851941903,3.594747099224752,5.7
1601569745.7,1601569745.7,0.17733900600999924,-0.763059149289616,40.59548985,-105.13915865,0.783395422738228,1601569745.7,4.397191150861237,3.54784582286035,5.65
1601569745.8,1601569745.8,0.22238980830588115,-0.6332459471834797,40.5954896,-105.1391574,0.67116142355072,1601569745.8,4.193560760136801,3.4808832429486714,5.45
1601569745.9,1601569745.9,0.2365847022953333,-0.6736653386897693,40.5954894,-105.1391567,0.714000917304854,1601569745.9,3.970199570570771,3.342695823708713,5.19
1601569746.0,1601569746.0,0.2257764761030322,-0.6857486502194721,40.5954892,-105.1391559,0.7219599908854583,1601569746.0,3.7877672869676013,3.1555853624609953,4.93
1601569746.1,1601569746.1,0.2672955710387169,-0.6494833604508861,40.595489,-105.1391551,0.7023357870701801,1601569746.1,3.606152273727473,2.9829625841921272,4.68
1601569746.2,1601569746.2,0.249315926381283,-0.6057958395929802,40.595488700000004,-105.1391543,0.6550931463658594,1601569746.2,3.502946388667549,2.8565305176246554,4.5200000000000005
1601569746.3,,,,,,,1601569746.3,3.497798961740754,2.862831190141205,4.5200000000000005
1601569746.4,1601569746.4,0.2339472122375999,-0.6861629856506672,40.5954884,-105.1391531,0.7249838195022178,1601569746.4,3.6289532107229285,3.033743330340217,4.73
1601569746.5,1601569746.5,0.2003513254360436,-0.5324594700735662,40.5954881,-105.139152,0.5689057398857937,1601569746.5,3.7983062989018026,3.2207560074806807,4.98
1601569746.6,,,,,,,1601569746.6,3.9409682325106203,3.377109620717415,5.19
1601569746.7,1601569746.7,0.30507950742107737,-0.6486304751628903,40.595487750000004,-105.13915095000002,0.7167949491718841,1601569746.7,4.048607997869444,3.4820070763264654,5.34
1601569746.8,1601569746.8,0.2807953327036206,-0.5969998493446739,40.5954874,-105.1391499,0.6597384625635376,1601569746.8,4.142990980529348,3.463470186857753,5.4
